subject,ma_mau,substance,intensity,band,power,win
P014,S1_7,Sucrose,7,alpha,2.2674523321591914e-10,early
P014,S2_12,Sucralose,12,alpha,8.043047962144952e-10,early
P014,S1_5,Sucrose,5,alpha,4.618376448657457e-10,early
P014,H2O,Water,0,alpha,6.247708339075593e-10,early
P014,S1_5,Sucrose,5,alpha,3.3151872050329457e-10,early
P014,S2_12,Sucralose,12,alpha,3.4689062085430857e-10,early
P014,S1_7,Sucrose,7,alpha,3.4502083788285447e-10,early
P014,S2_7,Sucralose,7,alpha,4.1827682633532547e-10,early
P014,S1_12,Sucrose,12,alpha,3.0670327644206227e-10,early
P014,S2_5,Sucralose,5,alpha,2.9292826586201305e-10,early
P014,H2O,Water,0,alpha,4.1748729224830937e-10,early
P014,S2_5,Sucralose,5,beta,1.2979056919764322e-09,early
P014,S1_12,Sucrose,12,beta,8.18736408645913e-10,early
P014,S2_7,Sucralose,7,beta,1.4067319195022106e-09,early
P014,S1_7,Sucrose,7,beta,7.33944623310193e-10,early
P014,S2_12,Sucralose,12,beta,1.4477699298434939e-09,early
P014,S1_5,Sucrose,5,beta,1.5761220106678853e-09,early
P014,H2O,Water,0,beta,9.784396034646878e-10,early
P014,S1_5,Sucrose,5,beta,1.1875086770968799e-09,early
P014,S2_12,Sucralose,12,beta,7.008591645444089e-10,early
P014,S1_7,Sucrose,7,beta,9.60510487962588e-10,early
P014,S2_7,Sucralose,7,beta,1.0742854094949227e-09,early
P014,S1_12,Sucrose,12,beta,7.749977594213398e-10,early
P014,S2_5,Sucralose,5,beta,1.1838984655848799e-09,early
P014,H2O,Water,0,beta,1.0452431285850657e-09,early
P014,S2_5,Sucralose,5,gamma,1.1598664940218658e-09,early
P014,S1_12,Sucrose,12,gamma,6.066442565348484e-10,early
P014,S2_7,Sucralose,7,gamma,1.2058223318845626e-09,early
P014,S1_7,Sucrose,7,gamma,6.460216765098525e-10,early
P014,S2_12,Sucralose,12,gamma,1.2102912865527045e-09,early
P014,S1_5,Sucrose,5,gamma,1.3926039744974141e-09,early
P014,H2O,Water,0,gamma,9.250464814450131e-10,early
P014,S1_5,Sucrose,5,gamma,8.002631235235006e-10,early
P014,S2_12,Sucralose,12,gamma,7.588620246276638e-10,early
P014,S1_7,Sucrose,7,gamma,1.0097332797910713e-09,early
P014,S2_7,Sucralose,7,gamma,1.1483135425712063e-09,early
P014,S1_12,Sucrose,12,gamma,8.079050779318311e-10,early
P014,S2_5,Sucralose,5,gamma,8.789869220850824e-10,early
P014,H2O,Water,0,gamma,8.30619971002734e-10,early
P015,S1_5,Sucrose,5,delta,1.0807385986927232e-09,early
P015,S1_7,Sucrose,7,delta,3.647680971388074e-10,early
P015,H2O,Water,0,delta,1.148707569187733e-09,early
P015,S1_12,Sucrose,12,delta,1.2754735099715254e-09,early
P015,S2_12,Sucralose,12,delta,9.71918073594464e-10,early
P015,S2_5,Sucralose,5,delta,4.628991411754986e-10,early
P015,S2_7,Sucralose,7,delta,6.669479667485138e-10,early
P015,S2_5,Sucralose,5,delta,8.592305160292647e-10,early
P015,S2_7,Sucralose,7,delta,8.07152778231707e-10,early
P015,H2O,Water,0,delta,1.108809559917347e-09,early
P015,S2_12,Sucralose,12,delta,9.780771573907038e-10,early
P015,S1_12,Sucrose,12,delta,9.398192843143779e-10,early
P015,S1_5,Sucrose,5,delta,7.510624362534464e-10,early
P015,S1_7,Sucrose,7,delta,6.093442841900233e-10,early
P015,S1_5,Sucrose,5,theta,4.317539709165945e-10,early
P015,S1_7,Sucrose,7,theta,2.1214455568622506e-10,early
P015,H2O,Water,0,theta,4.449448143720858e-10,early
P015,S1_12,Sucrose,12,theta,3.6460868638392314e-10,early
P015,S2_12,Sucralose,12,theta,3.5097320033975897e-10,early
P015,S2_5,Sucralose,5,theta,2.9980655322193834e-10,early
P015,S2_7,Sucralose,7,theta,2.8049543430753484e-10,early
P015,S2_5,Sucralose,5,theta,3.2007351854311654e-10,early
P015,S2_7,Sucralose,7,theta,4.641850230536125e-10,early
P015,H2O,Water,0,theta,3.4860532325756633e-10,early
P015,S2_12,Sucralose,12,theta,2.931645948852274e-10,early
P015,S1_12,Sucrose,12,theta,2.436069066118142e-10,early
P015,S1_5,Sucrose,5,theta,2.345624491747847e-10,early
P015,S1_7,Sucrose,7,theta,5.49615622857446e-10,early
P015,S1_5,Sucrose,5,alpha,3.9661817113006534e-10,early
P015,S1_7,Sucrose,7,alpha,4.0183936754474174e-10,early
P015,H2O,Water,0,alpha,2.7041100016348233e-10,early
P015,S1_12,Sucrose,12,alpha,4.0407040270430215e-10,early
P015,S2_12,Sucralose,12,alpha,2.9682141530781765e-10,early
P015,S2_5,Sucralose,5,alpha,3.767327386493467e-10,early
P015,S2_7,Sucralose,7,alpha,1.9815712315350742e-10,early
P015,S2_5,Sucralose,5,alpha,2.617953826935647e-10,early
P015,S2_7,Sucralose,7,alpha,3.3274338417648376e-10,early
P015,H2O,Water,0,alpha,3.5303361452053246e-10,early
P015,S2_12,Sucralose,12,alpha,4.3854248204545873e-10,early
P015,S1_12,Sucrose,12,alpha,1.9051965452308705e-10,early
P015,S1_5,Sucrose,5,alpha,3.2445474614481346e-10,early
P015,S1_7,Sucrose,7,alpha,3.678400258071052e-10,early
P015,S1_5,Sucrose,5,beta,1.061701637495781e-09,early
P015,S1_7,Sucrose,7,beta,1.4387902303481036e-09,early
P015,H2O,Water,0,beta,7.561947190777141e-10,early
P015,S1_12,Sucrose,12,beta,7.597346203501221e-10,early
P015,S2_12,Sucralose,12,beta,1.0255808645004748e-09,early
P015,S2_5,Sucralose,5,beta,6.699792166674802e-10,early
P015,S2_7,Sucralose,7,beta,8.725649443271493e-10,early
P015,S2_5,Sucralose,5,beta,7.479289167820623e-10,early
P015,S2_7,Sucralose,7,beta,9.328190651778442e-10,early
P015,H2O,Water,0,beta,7.580116172350958e-10,early
P015,S2_12,Sucralose,12,beta,1.0206455997675958e-09,early
P015,S1_12,Sucrose,12,beta,8.202051611414769e-10,early
P015,S1_5,Sucrose,5,beta,1.2298789819989559e-09,early
P015,S1_7,Sucrose,7,beta,1.0254175031328547e-09,early
P015,S1_5,Sucrose,5,gamma,9.271852880563111e-10,early
P015,S1_7,Sucrose,7,gamma,1.3152630637646982e-09,early
P015,H2O,Water,0,gamma,6.789442464880407e-10,early
P015,S1_12,Sucrose,12,gamma,8.97064763891757e-10,early
P015,S2_12,Sucralose,12,gamma,7.638882313251267e-10,early
P015,S2_5,Sucralose,5,gamma,6.092953384608776e-10,early
P015,S2_7,Sucralose,7,gamma,7.994691801975245e-10,early
P015,S2_5,Sucralose,5,gamma,6.98204443298198e-10,early
P015,S2_7,Sucralose,7,gamma,6.889274776218859e-10,early
P015,H2O,Water,0,gamma,9.587563008649281e-10,early
P015,S2_12,Sucralose,12,gamma,8.075125264165256e-10,early
P015,S1_12,Sucrose,12,gamma,7.973195112422735e-10,early
P015,S1_5,Sucrose,5,gamma,1.061337992919123e-09,early
P015,S1_7,Sucrose,7,gamma,1.0246376738846712e-09,early
P016,S1_7,Sucrose,7,delta,8.909428023533147e-10,early
P016,S1_12,Sucrose,12,delta,4.4010428829061084e-10,early
P016,S1_5,Sucrose,5,delta,7.264740834963322e-10,early
P016,S2_5,Sucralose,5,delta,3.1350227476164714e-10,early
P016,H2O,Water,0,delta,3.070211658410472e-10,early
P016,S2_7,Sucralose,7,delta,2.964467974046338e-10,early
P016,S2_12,Sucralose,12,delta,3.21627331552236e-10,early
P016,S2_7,Sucralose,7,delta,6.058999800659518e-10,early
P016,S2_12,Sucralose,12,delta,6.564466258994569e-10,early
P016,S2_5,Sucralose,5,delta,9.502578095798799e-10,early
P016,S1_5,Sucrose,5,delta,5.523230369892368e-10,early
P016,H2O,Water,0,delta,3.775489110992882e-10,early
P016,S1_7,Sucrose,7,delta,6.289341173871574e-10,early
P016,S1_12,Sucrose,12,delta,3.5131100852299023e-10,early
P016,S1_7,Sucrose,7,theta,2.948006953316454e-10,early
P016,S1_12,Sucrose,12,theta,3.6494017409801717e-10,early
P016,S1_5,Sucrose,5,theta,3.401603033950494e-10,early
P016,S2_5,Sucralose,5,theta,2.845652833284656e-10,early
P016,H2O,Water,0,theta,2.5485281112362396e-10,early
P016,S2_7,Sucralose,7,theta,2.7041294635216815e-10,early
P016,S2_12,Sucralose,12,theta,3.9411425774879844e-10,early
P016,S2_7,Sucralose,7,theta,4.993123891486753e-10,early
P016,S2_12,Sucralose,12,theta,3.1021271923959874e-10,early
P016,S2_5,Sucralose,5,theta,4.675123402808545e-10,early
P016,S1_5,Sucrose,5,theta,2.4021550875424943e-10,early
P016,H2O,Water,0,theta,3.124040122249931e-10,early
P016,S1_7,Sucrose,7,theta,4.795512080063509e-10,early
P016,S1_12,Sucrose,12,theta,3.4348976414026064e-10,early
P016,S1_7,Sucrose,7,alpha,2.816559201778519e-10,early
P016,S1_12,Sucrose,12,alpha,3.255297167708025e-10,early
P016,S1_5,Sucrose,5,alpha,2.6087126591663875e-10,early
P016,S2_5,Sucralose,5,alpha,3.7300997225963984e-10,early
P016,H2O,Water,0,alpha,2.815920247368486e-10,early
P016,S2_7,Sucralose,7,alpha,2.6244147852446044e-10,early
P016,S2_12,Sucralose,12,alpha,3.291578828135184e-10,early
P016,S2_7,Sucralose,7,alpha,2.7397522204969827e-10,early
P016,S2_12,Sucralose,12,alpha,3.066027027725028e-10,early
P016,S2_5,Sucralose,5,alpha,3.485558900923477e-10,early
P016,S1_5,Sucrose,5,alpha,3.549303738344161e-10,early
P016,H2O,Water,0,alpha,5.250429293788929e-10,early
P016,S1_7,Sucrose,7,alpha,5.626462013005188e-10,early
P016,S1_12,Sucrose,12,alpha,4.5119868856490126e-10,early
P016,S1_7,Sucrose,7,beta,1.2410887195775342e-09,early
P016,S1_12,Sucrose,12,beta,1.3590794117320309e-09,early
P016,S1_5,Sucrose,5,beta,1.0209068913370386e-09,early
P016,S2_5,Sucralose,5,beta,8.44045933136948e-10,early
P016,H2O,Water,0,beta,8.94995517559856e-10,early
P016,S2_7,Sucralose,7,beta,1.3253748861334464e-09,early
P016,S2_12,Sucralose,12,beta,9.778438635595516e-10,early
P016,S2_7,Sucralose,7,beta,9.268392070367316e-10,early
P016,S2_12,Sucralose,12,beta,1.2037860748073631e-09,early
P016,S2_5,Sucralose,5,beta,1.1171733909824776e-09,early
P016,S1_5,Sucrose,5,beta,8.031801410962246e-10,early
P016,H2O,Water,0,beta,1.4053411832807405e-09,early
P016,S1_7,Sucrose,7,beta,1.6109646195064715e-09,early
P016,S1_12,Sucrose,12,beta,1.4749582869141486e-09,early
P016,S1_7,Sucrose,7,gamma,1.016492385274556e-09,early
P016,S1_12,Sucrose,12,gamma,9.953399774388825e-10,early
P016,S1_5,Sucrose,5,gamma,7.984012348095011e-10,early
P016,S2_5,Sucralose,5,gamma,7.925827832885113e-10,early
P016,H2O,Water,0,gamma,8.299327752342955e-10,early
P016,S2_7,Sucralose,7,gamma,1.157551904979261e-09,early
P016,S2_12,Sucralose,12,gamma,1.0247381321115248e-09,early
P016,S2_7,Sucralose,7,gamma,9.01587818496799e-10,early
P016,S2_12,Sucralose,12,gamma,1.0195920731767848e-09,early
P016,S2_5,Sucralose,5,gamma,1.3366688750695162e-09,early
P016,S1_5,Sucrose,5,gamma,8.064108046522936e-10,early
P016,H2O,Water,0,gamma,1.395910983274407e-09,early
P016,S1_7,Sucrose,7,gamma,1.3416423160507138e-09,early
P016,S1_12,Sucrose,12,gamma,1.1773228670725898e-09,early
P017,S1_12,Sucrose,12,delta,3.394424424700009e-10,early
P017,S2_5,Sucralose,5,delta,3.4228459782241095e-10,early
P017,S1_7,Sucrose,7,delta,1.0147559866578469e-09,early
P017,S2_7,Sucralose,7,delta,3.5775044395423825e-10,early
P017,S1_5,Sucrose,5,delta,4.985962768997529e-10,early
P017,S2_12,Sucralose,12,delta,5.384549695535436e-10,early
P017,H2O,Water,0,delta,7.660930389422472e-10,early
P017,S2_12,Sucralose,12,delta,1.4238619914690869e-09,early
P017,S1_5,Sucrose,5,delta,9.748083766656526e-10,early
P017,S2_7,Sucralose,7,delta,6.00537168749115e-10,early
P017,S1_7,Sucrose,7,delta,8.747281645854888e-10,early
P017,S2_5,Sucralose,5,delta,8.496624825097806e-10,early
P017,S1_12,Sucrose,12,delta,5.221136114557446e-10,early
P017,H2O,Water,0,delta,5.563795231605438e-10,early
P017,S1_12,Sucrose,12,theta,3.230186301688586e-10,early
P017,S2_5,Sucralose,5,theta,1.8517279930006298e-10,early
P017,S1_7,Sucrose,7,theta,3.640311957796076e-10,early
P017,S2_7,Sucralose,7,theta,2.402431016881893e-10,early
P017,S1_5,Sucrose,5,theta,3.7448164180486927e-10,early
P017,S2_12,Sucralose,12,theta,5.315846672742069e-10,early
P017,H2O,Water,0,theta,2.981853523858134e-10,early
P017,S2_12,Sucralose,12,theta,4.6066640455774e-10,early
P017,S1_5,Sucrose,5,theta,3.7834235459288084e-10,early
P017,S2_7,Sucralose,7,theta,3.66847828692154e-10,early
P017,S1_7,Sucrose,7,theta,5.558665761374628e-10,early
P017,S2_5,Sucralose,5,theta,6.747812395073615e-10,early
P017,S1_12,Sucrose,12,theta,2.56721212504365e-10,early
P017,H2O,Water,0,theta,2.568141247964892e-10,early
P017,S1_12,Sucrose,12,alpha,6.460804481639029e-10,early
P017,S2_5,Sucralose,5,alpha,2.125856410465183e-10,early
P017,S1_7,Sucrose,7,alpha,2.712595800849583e-10,early
P017,S2_7,Sucralose,7,alpha,2.7606051335632015e-10,early
P017,S1_5,Sucrose,5,alpha,3.3288222307982524e-10,early
P017,S2_12,Sucralose,12,alpha,3.3309646620402165e-10,early
P017,H2O,Water,0,alpha,4.1254316375211015e-10,early
P017,S2_12,Sucralose,12,alpha,3.142475129405153e-10,early
P017,S1_5,Sucrose,5,alpha,4.1511398414639846e-10,early
P017,S2_7,Sucralose,7,alpha,4.109814127298544e-10,early
P017,S1_7,Sucrose,7,alpha,3.7737024344149843e-10,early
P017,S2_5,Sucralose,5,alpha,3.3547938724585416e-10,early
P017,S1_12,Sucrose,12,alpha,2.6872068266842314e-10,early
P017,H2O,Water,0,alpha,2.8447457785056527e-10,early
P017,S1_12,Sucrose,12,beta,1.6378272520755995e-09,early
P017,S2_5,Sucralose,5,beta,5.498090431140357e-10,early
P017,S1_7,Sucrose,7,beta,1.0880734986143428e-09,early
P017,S2_7,Sucralose,7,beta,8.886935522995718e-10,early
P017,S1_5,Sucrose,5,beta,1.2741209853245769e-09,early
P017,S2_12,Sucralose,12,beta,1.0507647039763435e-09,early
P017,H2O,Water,0,beta,1.1593723968524657e-09,early
P017,S2_12,Sucralose,12,beta,1.073621283306493e-09,early
P017,S1_5,Sucrose,5,beta,1.385738131127468e-09,early
P017,S2_7,Sucralose,7,beta,9.741674247216266e-10,early
P017,S1_7,Sucrose,7,beta,1.2468930504882398e-09,early
P017,S2_5,Sucralose,5,beta,9.514900080682022e-10,early
P017,S1_12,Sucrose,12,beta,1.0673508678501605e-09,early
P017,H2O,Water,0,beta,8.420016961168283e-10,early
P017,S1_12,Sucrose,12,gamma,1.2936179546268402e-09,early
P017,S2_5,Sucralose,5,gamma,9.864194121873814e-10,early
P017,S1_7,Sucrose,7,gamma,9.721663129623183e-10,early
P017,S2_7,Sucralose,7,gamma,5.977121018640355e-10,early
P017,S1_5,Sucrose,5,gamma,8.503388517189859e-10,early
P017,S2_12,Sucralose,12,gamma,1.362615946186105e-09,early
P017,H2O,Water,0,gamma,1.4205494393811618e-09,early
P017,S2_12,Sucralose,12,gamma,1.1558970586556593e-09,early
P017,S1_5,Sucrose,5,gamma,1.3653437285486953e-09,early
P017,S2_7,Sucralose,7,gamma,1.0358100967375531e-09,early
P017,S1_7,Sucrose,7,gamma,1.2395382494877848e-09,early
P017,S2_5,Sucralose,5,gamma,8.510700538556783e-10,early
P017,S1_12,Sucrose,12,gamma,9.908272410177271e-10,early
P017,H2O,Water,0,gamma,1.0420054997597686e-09,early
P019,S2_7,Sucralose,7,delta,2.3702777110891817e-10,early
P019,S2_12,Sucralose,12,delta,3.42898357552704e-10,early
P019,S2_5,Sucralose,5,delta,3.224024992424536e-10,early
P019,H2O,Water,0,delta,5.362711111879238e-10,early
P019,S1_12,Sucrose,12,delta,3.53306455949678e-10,early
P019,S1_5,Sucrose,5,delta,5.053554182964314e-10,early
P019,S1_7,Sucrose,7,delta,3.9348655563636526e-10,early
P019,S1_7,Sucrose,7,delta,5.630973891036427e-10,early
P019,S1_12,Sucrose,12,delta,3.0898197483779124e-10,early
P019,S1_5,Sucrose,5,delta,2.357975037728337e-10,early
P019,H2O,Water,0,delta,8.591250255635118e-10,early
P019,S2_12,Sucralose,12,delta,5.428017527615731e-10,early
P019,S2_5,Sucralose,5,delta,2.72056189032359e-10,early
P019,S2_7,Sucralose,7,delta,2.796805988795304e-10,early
P019,S2_7,Sucralose,7,theta,2.9924848061200537e-10,early
P019,S2_12,Sucralose,12,theta,4.359535209726623e-10,early
P019,S2_5,Sucralose,5,theta,3.424890046113927e-10,early
P019,H2O,Water,0,theta,4.4022902015924733e-10,early
P019,S1_12,Sucrose,12,theta,3.6806984985416186e-10,early
P019,S1_5,Sucrose,5,theta,3.9615804894341455e-10,early
P019,S1_7,Sucrose,7,theta,1.921324442994945e-10,early
P019,S1_7,Sucrose,7,theta,3.9640101240733293e-10,early
P019,S1_12,Sucrose,12,theta,4.001399315129849e-10,early
P019,S1_5,Sucrose,5,theta,1.7302404026831474e-10,early
P019,H2O,Water,0,theta,3.91585923236361e-10,early
P019,S2_12,Sucralose,12,theta,3.165208509896458e-10,early
P019,S2_5,Sucralose,5,theta,2.8070415906675363e-10,early
P019,S2_7,Sucralose,7,theta,3.072544694981445e-10,early
P019,S2_7,Sucralose,7,alpha,2.6710793847426246e-10,early
P019,S2_12,Sucralose,12,alpha,3.1385116614957966e-10,early
P019,S2_5,Sucralose,5,alpha,4.927513288489823e-10,early
P019,H2O,Water,0,alpha,3.2408490792009073e-10,early
P019,S1_12,Sucrose,12,alpha,2.996158034234689e-10,early
P019,S1_5,Sucrose,5,alpha,4.344698088013071e-10,early
P019,S1_7,Sucrose,7,alpha,3.045073915736959e-10,early
P019,S1_7,Sucrose,7,alpha,2.1996036582041513e-10,early
P019,S1_12,Sucrose,12,alpha,4.625113609998005e-10,early
P019,S1_5,Sucrose,5,alpha,2.5871046319408826e-10,early
P019,H2O,Water,0,alpha,4.694970724667636e-10,early
P019,S2_12,Sucralose,12,alpha,3.6918415608166196e-10,early
P019,S2_5,Sucralose,5,alpha,3.439388484829777e-10,early
P019,S2_7,Sucralose,7,alpha,2.773000728967027e-10,early
P019,S2_7,Sucralose,7,beta,9.45382630199447e-10,early
P019,S2_12,Sucralose,12,beta,1.3077332426274449e-09,early
P019,S2_5,Sucralose,5,beta,1.6007795365235232e-09,early
P019,H2O,Water,0,beta,9.62821969648401e-10,early
P019,S1_12,Sucrose,12,beta,1.3268459249251178e-09,early
P019,S1_5,Sucrose,5,beta,1.2511223518100236e-09,early
P019,S1_7,Sucrose,7,beta,1.2251243977559576e-09,early
P019,S1_7,Sucrose,7,beta,1.3102349218314386e-09,early
P019,S1_12,Sucrose,12,beta,1.3864665936382466e-09,early
P019,S1_5,Sucrose,5,beta,1.3396334853025183e-09,early
P019,H2O,Water,0,beta,1.2073191076336882e-09,early
P019,S2_12,Sucralose,12,beta,1.1257004073130412e-09,early
P019,S2_5,Sucralose,5,beta,1.339721736840627e-09,early
P019,S2_7,Sucralose,7,beta,1.3070151147948346e-09,early
P019,S2_7,Sucralose,7,gamma,9.694532285625767e-10,early
P019,S2_12,Sucralose,12,gamma,1.4433568502053758e-09,early
P019,S2_5,Sucralose,5,gamma,1.111372546821449e-09,early
P019,H2O,Water,0,gamma,1.67217246619847e-09,early
P019,S1_12,Sucrose,12,gamma,9.611499855050421e-10,early
P019,S1_5,Sucrose,5,gamma,8.26216827552648e-10,early
P019,S1_7,Sucrose,7,gamma,1.037036926643775e-09,early
P019,S1_7,Sucrose,7,gamma,7.298537840273388e-10,early
P019,S1_12,Sucrose,12,gamma,1.1018321056421009e-09,early
P019,S1_5,Sucrose,5,gamma,1.0417677216493925e-09,early
P019,H2O,Water,0,gamma,1.164835484306757e-09,early
P019,S2_12,Sucralose,12,gamma,8.870652933917614e-10,early
P019,S2_5,Sucralose,5,gamma,1.0421987004759004e-09,early
P019,S2_7,Sucralose,7,gamma,1.119575445892431e-09,early
P020,S2_12,Sucralose,12,delta,1.2620374087955582e-09,early
P020,H2O,Water,0,delta,9.569523629489614e-10,early
P020,S2_7,Sucralose,7,delta,7.910622337448346e-10,early
P020,S1_5,Sucrose,5,delta,1.1174361920247187e-09,early
P020,S2_5,Sucralose,5,delta,1.2460748481332528e-09,early
P020,S1_7,Sucrose,7,delta,1.1548073138391585e-09,early
P020,S1_12,Sucrose,12,delta,9.305495395085968e-10,early
P020,S1_12,Sucrose,12,delta,4.3738748244373505e-10,early
P020,H2O,Water,0,delta,1.0621325755073276e-09,early
P020,S1_7,Sucrose,7,delta,1.1052712610207085e-09,early
P020,S2_5,Sucralose,5,delta,5.941896738285775e-10,early
P020,S1_5,Sucrose,5,delta,1.1752425052620442e-10,early
P020,S2_7,Sucralose,7,delta,2.5813722158254677e-10,early
P020,S2_12,Sucralose,12,delta,9.415482099658594e-10,early
P020,S2_12,Sucralose,12,theta,1.5087644987379003e-10,early
P020,H2O,Water,0,theta,1.3586739872350756e-10,early
P020,S2_7,Sucralose,7,theta,1.154481631256363e-10,early
P020,S1_5,Sucrose,5,theta,1.3176026246087394e-10,early
P020,S2_5,Sucralose,5,theta,5.229106760818805e-10,early
P020,S1_7,Sucrose,7,theta,7.587501062152741e-10,early
P020,S1_12,Sucrose,12,theta,3.4061926493133904e-10,early
P020,S1_12,Sucrose,12,theta,2.6916975216699187e-10,early
P020,H2O,Water,0,theta,5.110033257756408e-10,early
P020,S1_7,Sucrose,7,theta,2.8936754827194706e-10,early
P020,S2_5,Sucralose,5,theta,3.048641888367388e-10,early
P020,S1_5,Sucrose,5,theta,2.566246578641314e-11,early
P020,S2_7,Sucralose,7,theta,7.833725360671993e-11,early
P020,S2_12,Sucralose,12,theta,3.0697989012994334e-10,early
P020,S2_12,Sucralose,12,alpha,1.1449721214104958e-10,early
P020,H2O,Water,0,alpha,1.0311268465269015e-10,early
P020,S2_7,Sucralose,7,alpha,6.725780590109578e-11,early
P020,S1_5,Sucrose,5,alpha,1.682566563986288e-10,early
P020,S2_5,Sucralose,5,alpha,2.4304526850526176e-10,early
P020,S1_7,Sucrose,7,alpha,1.4402144350016197e-10,early
P020,S1_12,Sucrose,12,alpha,2.0925013392315333e-10,early
P020,S1_12,Sucrose,12,alpha,2.592410354467428e-10,early
P020,H2O,Water,0,alpha,3.030447471553465e-10,early
P020,S1_7,Sucrose,7,alpha,3.2650731615283405e-10,early
P020,S2_5,Sucralose,5,alpha,3.4910989644287673e-10,early
P020,S1_5,Sucrose,5,alpha,3.80796742330127e-11,early
P020,S2_7,Sucralose,7,alpha,7.872671374803723e-11,early
P020,S2_12,Sucralose,12,alpha,1.6202734238730528e-10,early
P020,S2_12,Sucralose,12,beta,2.503582790593379e-10,early
P020,H2O,Water,0,beta,2.283110351179254e-10,early
P020,S2_7,Sucralose,7,beta,1.4692110746874438e-10,early
P020,S1_5,Sucrose,5,beta,3.804489102034442e-10,early
P020,S2_5,Sucralose,5,beta,5.05279602345395e-10,early
P020,S1_7,Sucrose,7,beta,3.8689459347138697e-10,early
P020,S1_12,Sucrose,12,beta,4.2981319534473073e-10,early
P020,S1_12,Sucrose,12,beta,6.504391810450143e-10,early
P020,H2O,Water,0,beta,3.9629281720582187e-10,early
P020,S1_7,Sucrose,7,beta,7.945740317318167e-10,early
P020,S2_5,Sucralose,5,beta,1.075913850298513e-09,early
P020,S1_5,Sucrose,5,beta,7.081169862253667e-11,early
P020,S2_7,Sucralose,7,beta,2.957687168591191e-10,early
P020,S2_12,Sucralose,12,beta,3.903126468856348e-10,early
P020,S2_12,Sucralose,12,gamma,3.862478399013953e-10,early
P020,H2O,Water,0,gamma,2.7639355368597276e-10,early
P020,S2_7,Sucralose,7,gamma,1.8644219022809233e-10,early
P020,S1_5,Sucrose,5,gamma,4.0226364441435847e-10,early
P020,S2_5,Sucralose,5,gamma,1.0772648506499e-09,early
P020,S1_7,Sucrose,7,gamma,7.485584586143114e-10,early
P020,S1_12,Sucrose,12,gamma,5.849624556124324e-10,early
P020,S1_12,Sucrose,12,gamma,7.62773278293497e-10,early
P020,H2O,Water,0,gamma,8.100357792530624e-10,early
P020,S1_7,Sucrose,7,gamma,6.932492018800828e-10,early
P020,S2_5,Sucralose,5,gamma,9.117826576253047e-10,early
P020,S1_5,Sucrose,5,gamma,9.05498104756224e-11,early
P020,S2_7,Sucralose,7,gamma,2.355073824022667e-10,early
P020,S2_12,Sucralose,12,gamma,4.1336224859307605e-10,early
P021,H2O,Water,0,delta,1.2595164123050911e-09,early
P021,S1_5,Sucrose,5,delta,2.62680779877043e-09,early
P021,S2_12,Sucralose,12,delta,2.473289582780906e-09,early
P021,S1_7,Sucrose,7,delta,1.8110650248369738e-09,early
P021,S2_7,Sucralose,7,delta,1.540158379473737e-09,early
P021,S1_12,Sucrose,12,delta,2.011095790629907e-09,early
P021,S2_5,Sucralose,5,delta,1.6091720613434915e-09,early
P021,H2O,Water,0,delta,1.5161359901366101e-09,early
P021,S1_12,Sucrose,12,delta,1.1951218832269937e-09,early
P021,S2_7,Sucralose,7,delta,2.6425975471462645e-09,early
P021,S1_7,Sucrose,7,delta,6.723791440173709e-10,early
P021,S2_12,Sucralose,12,delta,4.868635402195436e-10,early
P021,S1_5,Sucrose,5,delta,2.144476965890341e-09,early
P021,H2O,Water,0,theta,5.285843907682208e-10,early
P021,S1_5,Sucrose,5,theta,7.847213214879492e-10,early
P021,S2_12,Sucralose,12,theta,5.39399785262804e-10,early
P021,S1_7,Sucrose,7,theta,5.256113647104488e-10,early
P021,S2_7,Sucralose,7,theta,3.9611116506186226e-10,early
P021,S1_12,Sucrose,12,theta,7.878089674486253e-10,early
P021,S2_5,Sucralose,5,theta,4.557081870936945e-10,early
P021,H2O,Water,0,theta,5.264260134907314e-10,early
P021,S1_12,Sucrose,12,theta,4.979941582520788e-10,early
P021,S2_7,Sucralose,7,theta,5.885453195753851e-10,early
P021,S1_7,Sucrose,7,theta,3.6076578890153723e-10,early
P021,S2_12,Sucralose,12,theta,6.810669333065479e-10,early
P021,S1_5,Sucrose,5,theta,4.2128421587263173e-10,early
P021,H2O,Water,0,alpha,5.483342039443331e-10,early
P021,S1_5,Sucrose,5,alpha,2.350948361366037e-10,early
P021,S2_12,Sucralose,12,alpha,5.521178481878696e-10,early
P021,S1_7,Sucrose,7,alpha,3.3281890662121096e-10,early
P021,S2_7,Sucralose,7,alpha,2.9896450760781693e-10,early
P021,S1_12,Sucrose,12,alpha,3.6276423937287153e-10,early
P021,S2_5,Sucralose,5,alpha,4.025686695839946e-10,early
P021,H2O,Water,0,alpha,4.104676659666608e-10,early
P021,S1_12,Sucrose,12,alpha,4.5737945466220573e-10,early
P021,S2_7,Sucralose,7,alpha,3.9117560870759313e-10,early
P021,S1_7,Sucrose,7,alpha,3.4224556264511164e-10,early
P021,S2_12,Sucralose,12,alpha,5.130683031532645e-10,early
P021,S1_5,Sucrose,5,alpha,3.217188610829702e-10,early
P021,H2O,Water,0,beta,1.544633117524603e-09,early
P021,S1_5,Sucrose,5,beta,1.6333050652558112e-09,early
P021,S2_12,Sucralose,12,beta,1.262150289711478e-09,early
P021,S1_7,Sucrose,7,beta,9.357251247542717e-10,early
P021,S2_7,Sucralose,7,beta,9.552682254730896e-10,early
