subject,ma_mau,substance,intensity,band,t_center,power
P007,S1_12,Sucrose,12,gamma,5.0,4.260240461866373e-10
P007,S2_5,Sucralose,5,gamma,5.0,1.066593110026975e-09
P007,H2O,Water,0,gamma,5.0,8.739067267750957e-10
P007,S2_5,Sucralose,5,gamma,5.0,1.0744010585810539e-09
P007,S1_12,Sucrose,12,gamma,5.0,1.1533277772497905e-09
P007,S2_7,Sucralose,7,gamma,5.0,7.634773139064593e-10
P007,S1_5,Sucrose,5,gamma,5.0,4.592913516205669e-10
P007,S1_7,Sucrose,7,gamma,5.0,9.792557362235696e-10
P007,S2_12,Sucralose,12,gamma,5.0,5.820760693541618e-10
P007,H2O,Water,0,delta,5.5,8.298422843880713e-11
P007,S1_5,Sucrose,5,delta,5.5,3.5276682118009113e-10
P007,S2_12,Sucralose,12,delta,5.5,3.089958496060631e-10
P007,S1_7,Sucrose,7,delta,5.5,9.557020865630197e-11
P007,S2_7,Sucralose,7,delta,5.5,3.435893909128849e-11
P007,S1_12,Sucrose,12,delta,5.5,2.746469653853736e-10
P007,S2_5,Sucralose,5,delta,5.5,4.5065507890673573e-10
P007,H2O,Water,0,delta,5.5,5.973110806792644e-10
P007,S2_5,Sucralose,5,delta,5.5,1.4683822453325487e-10
P007,S1_12,Sucrose,12,delta,5.5,2.3200292330520244e-10
P007,S2_7,Sucralose,7,delta,5.5,1.2649551127885184e-10
P007,S1_5,Sucrose,5,delta,5.5,7.593688753735356e-11
P007,S1_7,Sucrose,7,delta,5.5,1.0806470074497337e-10
P007,S2_12,Sucralose,12,delta,5.5,2.989590647875487e-10
P007,H2O,Water,0,theta,5.5,8.625114214770485e-11
P007,S1_5,Sucrose,5,theta,5.5,2.097098950483717e-10
P007,S2_12,Sucralose,12,theta,5.5,3.109152596573547e-10
P007,S1_7,Sucrose,7,theta,5.5,9.072274225187085e-11
P007,S2_7,Sucralose,7,theta,5.5,1.2951540813640422e-10
P007,S1_12,Sucrose,12,theta,5.5,1.4207044851164635e-10
P007,S2_5,Sucralose,5,theta,5.5,2.60348908484493e-10
P007,H2O,Water,0,theta,5.5,2.774865554033705e-10
P007,S2_5,Sucralose,5,theta,5.5,2.511757038084169e-10
P007,S1_12,Sucrose,12,theta,5.5,2.6204876062810574e-10
P007,S2_7,Sucralose,7,theta,5.5,1.1091372638096801e-10
P007,S1_5,Sucrose,5,theta,5.5,1.358096463346312e-10
P007,S1_7,Sucrose,7,theta,5.5,1.1340251506310714e-10
P007,S2_12,Sucralose,12,theta,5.5,3.012287755492822e-10
P007,H2O,Water,0,alpha,5.5,1.2068596055204963e-10
P007,S1_5,Sucrose,5,alpha,5.5,2.6071280277968186e-10
P007,S2_12,Sucralose,12,alpha,5.5,2.8648492004699893e-10
P007,S1_7,Sucrose,7,alpha,5.5,5.433566570940602e-11
P007,S2_7,Sucralose,7,alpha,5.5,1.1540711166616395e-10
P007,S1_12,Sucrose,12,alpha,5.5,2.1467627816258802e-10
P007,S2_5,Sucralose,5,alpha,5.5,4.793051239429921e-10
P007,H2O,Water,0,alpha,5.5,2.7448953099230166e-10
P007,S2_5,Sucralose,5,alpha,5.5,2.9584328705082185e-10
P007,S1_12,Sucrose,12,alpha,5.5,2.181686656763751e-10
P007,S2_7,Sucralose,7,alpha,5.5,2.0514489697552295e-10
P007,S1_5,Sucrose,5,alpha,5.5,1.1165230263026919e-10
P007,S1_7,Sucrose,7,alpha,5.5,5.130295195116096e-10
P007,S2_12,Sucralose,12,alpha,5.5,5.120757705691473e-10
P007,H2O,Water,0,beta,5.5,4.015242948186354e-10
P007,S1_5,Sucrose,5,beta,5.5,8.306594895683579e-10
P007,S2_12,Sucralose,12,beta,5.5,1.0764705109634744e-09
P007,S1_7,Sucrose,7,beta,5.5,3.795313723814961e-10
P007,S2_7,Sucralose,7,beta,5.5,7.460255493499718e-10
P007,S1_12,Sucrose,12,beta,5.5,1.079129798577651e-09
P007,S2_5,Sucralose,5,beta,5.5,1.1860809444432012e-09
P007,H2O,Water,0,beta,5.5,1.4204227753997073e-09
P007,S2_5,Sucralose,5,beta,5.5,1.2323771879757827e-09
P007,S1_12,Sucrose,12,beta,5.5,1.9781443970857795e-09
P007,S2_7,Sucralose,7,beta,5.5,1.2960814549491901e-09
P007,S1_5,Sucrose,5,beta,5.5,2.3949989371233864e-10
P007,S1_7,Sucrose,7,beta,5.5,1.2244023331717979e-09
P007,S2_12,Sucralose,12,beta,5.5,1.6013339391595935e-09
P007,H2O,Water,0,gamma,5.5,2.9495979277408587e-10
P007,S1_5,Sucrose,5,gamma,5.5,7.343392652020672e-10
P007,S2_12,Sucralose,12,gamma,5.5,1.1756172243651135e-09
P007,S1_7,Sucrose,7,gamma,5.5,1.996761273236498e-10
P007,S2_7,Sucralose,7,gamma,5.5,4.5641466662186257e-10
P007,S1_12,Sucrose,12,gamma,5.5,1.0679181327605787e-09
P007,S2_5,Sucralose,5,gamma,5.5,1.3045736818728527e-09
P007,H2O,Water,0,gamma,5.5,9.47892233132578e-10
P007,S2_5,Sucralose,5,gamma,5.5,9.56595504384511e-10
P007,S1_12,Sucrose,12,gamma,5.5,1.3430515646776252e-09
P007,S2_7,Sucralose,7,gamma,5.5,6.827203002638474e-10
P007,S1_5,Sucrose,5,gamma,5.5,3.378516007014965e-10
P007,S1_7,Sucrose,7,gamma,5.5,8.352419043431898e-10
P007,S2_12,Sucralose,12,gamma,5.5,1.0350837139819158e-09
P007,H2O,Water,0,delta,6.0,8.217361773473894e-11
P007,S1_5,Sucrose,5,delta,6.0,1.5702309005337652e-10
P007,S2_12,Sucralose,12,delta,6.0,1.743680539925536e-10
P007,S1_7,Sucrose,7,delta,6.0,1.2494630430877919e-10
P007,S2_7,Sucralose,7,delta,6.0,7.075535205659977e-11
P007,S1_12,Sucrose,12,delta,6.0,3.928001178853889e-10
P007,S2_5,Sucralose,5,delta,6.0,1.4234087170518454e-10
P007,H2O,Water,0,delta,6.0,4.5867003959195036e-10
P007,S2_5,Sucralose,5,delta,6.0,4.686773718316883e-10
P007,S1_12,Sucrose,12,delta,6.0,2.7486515541006986e-10
P007,S2_7,Sucralose,7,delta,6.0,1.3788803459294836e-10
P007,S1_5,Sucrose,5,delta,6.0,1.0129197541060339e-10
P007,S1_7,Sucrose,7,delta,6.0,4.711930139590101e-10
P007,S2_12,Sucralose,12,delta,6.0,3.7405746711946826e-10
P007,H2O,Water,0,theta,6.0,8.573490440237025e-11
P007,S1_5,Sucrose,5,theta,6.0,3.060727032406984e-10
P007,S2_12,Sucralose,12,theta,6.0,3.3798031576598586e-10
P007,S1_7,Sucrose,7,theta,6.0,1.7835531699128702e-10
P007,S2_7,Sucralose,7,theta,6.0,1.4800477147523367e-10
P007,S1_12,Sucrose,12,theta,6.0,2.014756388857528e-10
P007,S2_5,Sucralose,5,theta,6.0,2.471611742508869e-10
P007,H2O,Water,0,theta,6.0,1.5418124434345402e-10
P007,S2_5,Sucralose,5,theta,6.0,2.578274312079465e-10
P007,S1_12,Sucrose,12,theta,6.0,3.3505325451105713e-10
P007,S2_7,Sucralose,7,theta,6.0,3.6397850542311175e-10
P007,S1_5,Sucrose,5,theta,6.0,1.0411389961519514e-10
P007,S1_7,Sucrose,7,theta,6.0,1.0665370677339769e-10
P007,S2_12,Sucralose,12,theta,6.0,2.1913966346965126e-10
P007,H2O,Water,0,alpha,6.0,1.3394623008852362e-10
P007,S1_5,Sucrose,5,alpha,6.0,1.7936748496707688e-10
P007,S2_12,Sucralose,12,alpha,6.0,5.830577317838919e-10
P007,S1_7,Sucrose,7,alpha,6.0,1.1245814789318527e-10
P007,S2_7,Sucralose,7,alpha,6.0,1.2423591638298092e-10
P007,S1_12,Sucrose,12,alpha,6.0,2.8266539366920673e-10
P007,S2_5,Sucralose,5,alpha,6.0,3.153714742639054e-10
P007,H2O,Water,0,alpha,6.0,4.1836053759083106e-10
P007,S2_5,Sucralose,5,alpha,6.0,1.028922329259787e-09
P007,S1_12,Sucrose,12,alpha,6.0,3.460804415770464e-10
P007,S2_7,Sucralose,7,alpha,6.0,4.1619236957459135e-10
P007,S1_5,Sucrose,5,alpha,6.0,1.937939944536686e-10
P007,S1_7,Sucrose,7,alpha,6.0,2.5300038487939367e-10
P007,S2_12,Sucralose,12,alpha,6.0,3.795317406659564e-10
P007,H2O,Water,0,beta,6.0,8.795361347679438e-10
P007,S1_5,Sucrose,5,beta,6.0,5.791636921444253e-10
P007,S2_12,Sucralose,12,beta,6.0,1.4062505243420503e-09
P007,S1_7,Sucrose,7,beta,6.0,4.980605460669374e-10
P007,S2_7,Sucralose,7,beta,6.0,9.839383282463862e-10
P007,S1_12,Sucrose,12,beta,6.0,1.2594167858893555e-09
P007,S2_5,Sucralose,5,beta,6.0,1.4071703456740908e-09
P007,H2O,Water,0,beta,6.0,1.8270164078564414e-09
P007,S2_5,Sucralose,5,beta,6.0,2.2436155350003406e-09
P007,S1_12,Sucrose,12,beta,6.0,1.600096833866404e-09
P007,S2_7,Sucralose,7,beta,6.0,1.5861580664438456e-09
P007,S1_5,Sucrose,5,beta,6.0,2.7156920039577783e-10
P007,S1_7,Sucrose,7,beta,6.0,1.1441652751726935e-09
P007,S2_12,Sucralose,12,beta,6.0,1.7950499158676488e-09
P007,H2O,Water,0,gamma,6.0,5.87158081176786e-10
P007,S1_5,Sucrose,5,gamma,6.0,7.184265068564346e-10
P007,S2_12,Sucralose,12,gamma,6.0,1.2999304498195493e-09
P007,S1_7,Sucrose,7,gamma,6.0,4.1871935739687333e-10
P007,S2_7,Sucralose,7,gamma,6.0,5.785408959506867e-10
P007,S1_12,Sucrose,12,gamma,6.0,1.0567389168154646e-09
P007,S2_5,Sucralose,5,gamma,6.0,1.7807162981337315e-09
P007,H2O,Water,0,gamma,6.0,1.2678939322879756e-09
P007,S2_5,Sucralose,5,gamma,6.0,1.5670413384681607e-09
P007,S1_12,Sucrose,12,gamma,6.0,1.3819318368251318e-09
P007,S2_7,Sucralose,7,gamma,6.0,1.4010012959014595e-09
P007,S1_5,Sucrose,5,gamma,6.0,4.58008291031403e-10
P007,S1_7,Sucrose,7,gamma,6.0,1.1183759324113565e-09
P007,S2_12,Sucralose,12,gamma,6.0,1.2968304254196077e-09
P007,H2O,Water,0,delta,6.5,1.416576879110705e-10
P007,S1_5,Sucrose,5,delta,6.5,6.937751393914772e-11
P007,S2_12,Sucralose,12,delta,6.5,2.903809729780807e-10
P007,S1_7,Sucrose,7,delta,6.5,5.614714594711917e-11
P007,S2_7,Sucralose,7,delta,6.5,5.30120808506043e-11
P007,S1_12,Sucrose,12,delta,6.5,3.1200703828701777e-10
P007,S2_5,Sucralose,5,delta,6.5,1.0694006761932784e-09
P007,H2O,Water,0,delta,6.5,3.1010762644358733e-10
P007,S2_5,Sucralose,5,delta,6.5,6.747041806412488e-10
P007,S1_12,Sucrose,12,delta,6.5,2.3922336369572407e-10
P007,S2_7,Sucralose,7,delta,6.5,1.9131392057161166e-10
P007,S1_5,Sucrose,5,delta,6.5,1.565846731289636e-10
P007,S1_7,Sucrose,7,delta,6.5,4.105625934296905e-10
P007,S2_12,Sucralose,12,delta,6.5,5.124676433277412e-10
P007,H2O,Water,0,theta,6.5,5.913419563336865e-11
P007,S1_5,Sucrose,5,theta,6.5,5.617188868742133e-11
P007,S2_12,Sucralose,12,theta,6.5,6.03569275558742e-10
P007,S1_7,Sucrose,7,theta,6.5,5.7067934146763534e-11
P007,S2_7,Sucralose,7,theta,6.5,1.5689260010378158e-10
P007,S1_12,Sucrose,12,theta,6.5,2.1824873918802686e-10
P007,S2_5,Sucralose,5,theta,6.5,5.76318742397696e-10
P007,H2O,Water,0,theta,6.5,2.665555806001623e-10
P007,S2_5,Sucralose,5,theta,6.5,1.6693168754235134e-10
P007,S1_12,Sucrose,12,theta,6.5,2.7719313193088604e-10
P007,S2_7,Sucralose,7,theta,6.5,2.545250370725975e-10
P007,S1_5,Sucrose,5,theta,6.5,1.0012710216145206e-10
P007,S1_7,Sucrose,7,theta,6.5,2.4617903402340225e-10
P007,S2_12,Sucralose,12,theta,6.5,2.0965248913440212e-10
P007,H2O,Water,0,alpha,6.5,1.0677109738008108e-10
P007,S1_5,Sucrose,5,alpha,6.5,9.80219958285172e-11
P007,S2_12,Sucralose,12,alpha,6.5,2.5501735185981293e-10
P007,S1_7,Sucrose,7,alpha,6.5,2.860408860967615e-10
P007,S2_7,Sucralose,7,alpha,6.5,4.424889102754885e-11
P007,S1_12,Sucrose,12,alpha,6.5,6.840242225101592e-10
P007,S2_5,Sucralose,5,alpha,6.5,2.4213965781467086e-10
P007,H2O,Water,0,alpha,6.5,2.2088676559286765e-10
P007,S2_5,Sucralose,5,alpha,6.5,2.1885839189735387e-10
P007,S1_12,Sucrose,12,alpha,6.5,2.5935875561607255e-10
P007,S2_7,Sucralose,7,alpha,6.5,2.914766556981605e-10
P007,S1_5,Sucrose,5,alpha,6.5,2.525723383576602e-10
P007,S1_7,Sucrose,7,alpha,6.5,2.940564995983509e-10
P007,S2_12,Sucralose,12,alpha,6.5,1.0985238665258205e-10
P007,H2O,Water,0,beta,6.5,1.3910698338436028e-09
P007,S1_5,Sucrose,5,beta,6.5,4.841871180952089e-10
P007,S2_12,Sucralose,12,beta,6.5,1.462429516323219e-09
P007,S1_7,Sucrose,7,beta,6.5,6.066436142137385e-10
P007,S2_7,Sucralose,7,beta,6.5,8.147701532974634e-10
P007,S1_12,Sucrose,12,beta,6.5,1.56936506980189e-09
P007,S2_5,Sucralose,5,beta,6.5,1.0900095530859244e-09
P007,H2O,Water,0,beta,6.5,1.395467211000905e-09
P007,S2_5,Sucralose,5,beta,6.5,9.120544911895716e-10
P007,S1_12,Sucrose,12,beta,6.5,1.5370679380133033e-09
P007,S2_7,Sucralose,7,beta,6.5,1.213157682394915e-09
P007,S1_5,Sucrose,5,beta,6.5,4.3301559779752705e-10
P007,S1_7,Sucrose,7,beta,6.5,7.041437972437025e-10
P007,S2_12,Sucralose,12,beta,6.5,1.284301384455742e-09
P007,H2O,Water,0,gamma,6.5,9.946528664064584e-10
P007,S1_5,Sucrose,5,gamma,6.5,3.819421251669679e-10
P007,S2_12,Sucralose,12,gamma,6.5,9.005090244740922e-10
P007,S1_7,Sucrose,7,gamma,6.5,4.625859269230005e-10
P007,S2_7,Sucralose,7,gamma,6.5,5.302889680262273e-10
P007,S1_12,Sucrose,12,gamma,6.5,1.3187774704444069e-09
P007,S2_5,Sucralose,5,gamma,6.5,7.639827751240755e-10
P007,H2O,Water,0,gamma,6.5,1.1081473706677403e-09
P007,S2_5,Sucralose,5,gamma,6.5,6.582452188691147e-10
P007,S1_12,Sucrose,12,gamma,6.5,1.3329820943084046e-09
P007,S2_7,Sucralose,7,gamma,6.5,1.1091471910335863e-09
P007,S1_5,Sucrose,5,gamma,6.5,5.744343773573225e-10
P007,S1_7,Sucrose,7,gamma,6.5,8.615802453413282e-10
P007,S2_12,Sucralose,12,gamma,6.5,1.2189935967638753e-09
P007,H2O,Water,0,delta,7.0,3.1116772100728073e-10
P007,S1_5,Sucrose,5,delta,7.0,1.3269452768897884e-10
P007,S2_12,Sucralose,12,delta,7.0,2.8284136471218825e-10
P007,S1_7,Sucrose,7,delta,7.0,9.71611920914433e-11
P007,S2_7,Sucralose,7,delta,7.0,2.419569628947484e-10
P007,S1_12,Sucrose,12,delta,7.0,3.792928186011331e-10
P007,S2_5,Sucralose,5,delta,7.0,4.380877780088927e-10
P007,H2O,Water,0,delta,7.0,1.8151235308709613e-10
P007,S2_5,Sucralose,5,delta,7.0,1.128042949747114e-09
P007,S1_12,Sucrose,12,delta,7.0,1.544451606030851e-10
P007,S2_7,Sucralose,7,delta,7.0,2.8430793713029125e-10
P007,S1_5,Sucrose,5,delta,7.0,1.9989451207333932e-10
P007,S1_7,Sucrose,7,delta,7.0,4.732438157683015e-10
P007,S2_12,Sucralose,12,delta,7.0,9.223253063250249e-11
P007,H2O,Water,0,theta,7.0,3.270960225896557e-10
P007,S1_5,Sucrose,5,theta,7.0,1.0371528578387635e-10
P007,S2_12,Sucralose,12,theta,7.0,6.15699248655256e-10
P007,S1_7,Sucrose,7,theta,7.0,1.4325416376301397e-10
P007,S2_7,Sucralose,7,theta,7.0,7.139825895487787e-11
P007,S1_12,Sucrose,12,theta,7.0,1.9065606475991177e-10
P007,S2_5,Sucralose,5,theta,7.0,3.620303974090932e-10
P007,H2O,Water,0,theta,7.0,9.648809854537056e-11
P007,S2_5,Sucralose,5,theta,7.0,3.984893654948454e-10
P007,S1_12,Sucrose,12,theta,7.0,1.7607016726847568e-10
P007,S2_7,Sucralose,7,theta,7.0,3.229633075924257e-10
P007,S1_5,Sucrose,5,theta,7.0,1.1243152160795184e-10
P007,S1_7,Sucrose,7,theta,7.0,3.2683601460854325e-10
P007,S2_12,Sucralose,12,theta,7.0,1.3372292638688946e-10
P007,H2O,Water,0,alpha,7.0,1.461254871456198e-10
P007,S1_5,Sucrose,5,alpha,7.0,1.2169217976860218e-10
P007,S2_12,Sucralose,12,alpha,7.0,2.995468501545464e-10
P007,S1_7,Sucrose,7,alpha,7.0,9.691894876034092e-11
P007,S2_7,Sucralose,7,alpha,7.0,2.7864700873679427e-10
P007,S1_12,Sucrose,12,alpha,7.0,1.696330280421952e-10
P007,S2_5,Sucralose,5,alpha,7.0,5.100513792871453e-10
P007,H2O,Water,0,alpha,7.0,1.0808176781310574e-10
P007,S2_5,Sucralose,5,alpha,7.0,4.547137435852794e-10
P007,S1_12,Sucrose,12,alpha,7.0,3.876183543215859e-10
P007,S2_7,Sucralose,7,alpha,7.0,2.577907825702208e-10
P007,S1_5,Sucrose,5,alpha,7.0,2.974121467577219e-10
P007,S1_7,Sucrose,7,alpha,7.0,2.353270831730136e-10
P007,S2_12,Sucralose,12,alpha,7.0,2.1895322408605814e-10
P007,H2O,Water,0,beta,7.0,1.56276440767216e-09
P007,S1_5,Sucrose,5,beta,7.0,4.4469646046911726e-10
P007,S2_12,Sucralose,12,beta,7.0,1.6360446458788533e-09
P007,S1_7,Sucrose,7,beta,7.0,1.0242140731172509e-09
P007,S2_7,Sucralose,7,beta,7.0,9.355696865174412e-10
P007,S1_12,Sucrose,12,beta,7.0,1.3979685547737317e-09
P007,S2_5,Sucralose,5,beta,7.0,1.1953805319386441e-09
P007,H2O,Water,0,beta,7.0,5.196986735501399e-10
P007,S2_5,Sucralose,5,beta,7.0,1.5318551546038813e-09
P007,S1_12,Sucrose,12,beta,7.0,1.6027974356737741e-09
P007,S2_7,Sucralose,7,beta,7.0,7.732539961892263e-10
P007,S1_5,Sucrose,5,beta,7.0,7.311152542861017e-10
P007,S1_7,Sucrose,7,beta,7.0,1.0638371437120179e-09
P007,S2_12,Sucralose,12,beta,7.0,7.588153844868083e-10
P007,H2O,Water,0,gamma,7.0,8.332519553077293e-10
P007,S1_5,Sucrose,5,gamma,7.0,2.824481717792256e-10
P007,S2_12,Sucralose,12,gamma,7.0,1.2427357946908849e-09
P007,S1_7,Sucrose,7,gamma,7.0,6.389123813519427e-10
P007,S2_7,Sucralose,7,gamma,7.0,4.833753156381766e-10
P007,S1_12,Sucrose,12,gamma,7.0,1.0517612976321257e-09
P007,S2_5,Sucralose,5,gamma,7.0,6.468643608773815e-10
P007,H2O,Water,0,gamma,7.0,5.57066875408764e-10
P007,S2_5,Sucralose,5,gamma,7.0,8.178328244988563e-10
P007,S1_12,Sucrose,12,gamma,7.0,1.0576841234560598e-09
P007,S2_7,Sucralose,7,gamma,7.0,7.729322259652855e-10
P007,S1_5,Sucrose,5,gamma,7.0,5.689770890069297e-10
P007,S1_7,Sucrose,7,gamma,7.0,1.2039687422865825e-09
P007,S2_12,Sucralose,12,gamma,7.0,5.574712950839909e-10
P007,H2O,Water,0,delta,7.5,1.8985586035150783e-10
P007,S1_5,Sucrose,5,delta,7.5,3.241987273434247e-10
P007,S2_12,Sucralose,12,delta,7.5,4.4193052154772677e-10
P007,S1_7,Sucrose,7,delta,7.5,2.173129947732265e-10
P007,S2_7,Sucralose,7,delta,7.5,5.638461712169854e-11
P007,S1_12,Sucrose,12,delta,7.5,1.1819163215682897e-09
P007,S2_5,Sucralose,5,delta,7.5,6.623973717322164e-10
P007,H2O,Water,0,delta,7.5,2.8476295316209705e-10
P007,S2_5,Sucralose,5,delta,7.5,7.171242337825336e-10
P007,S1_12,Sucrose,12,delta,7.5,1.5065307486328774e-10
P007,S2_7,Sucralose,7,delta,7.5,1.0781784265017967e-09
P007,S1_5,Sucrose,5,delta,7.5,2.482838895971794e-10
P007,S1_7,Sucrose,7,delta,7.5,2.3399126629430624e-10
P007,S2_12,Sucralose,12,delta,7.5,4.970548219809965e-11
P007,H2O,Water,0,theta,7.5,4.551799624703084e-10
P007,S1_5,Sucrose,5,theta,7.5,2.1517140473884178e-10
P007,S2_12,Sucralose,12,theta,7.5,5.160430823789891e-10
P007,S1_7,Sucrose,7,theta,7.5,1.2752395275594157e-10
P007,S2_7,Sucralose,7,theta,7.5,1.2237431717818566e-10
P007,S1_12,Sucrose,12,theta,7.5,2.8425762170370705e-10
P007,S2_5,Sucralose,5,theta,7.5,3.632143881632212e-10
P007,H2O,Water,0,theta,7.5,8.107763564812344e-11
P007,S2_5,Sucralose,5,theta,7.5,6.306910704028413e-10
P007,S1_12,Sucrose,12,theta,7.5,1.7510817456142456e-10
P007,S2_7,Sucralose,7,theta,7.5,2.9873306115766346e-10
P007,S1_5,Sucrose,5,theta,7.5,2.48082979645473e-10
P007,S1_7,Sucrose,7,theta,7.5,1.2850788799952303e-10
P007,S2_12,Sucralose,12,theta,7.5,1.1233493262472894e-10
P007,H2O,Water,0,alpha,7.5,1.7655572040250823e-10
P007,S1_5,Sucrose,5,alpha,7.5,1.1273178720924303e-10
P007,S2_12,Sucralose,12,alpha,7.5,6.714420301912963e-10
P007,S1_7,Sucrose,7,alpha,7.5,2.9161298791602885e-10
P007,S2_7,Sucralose,7,alpha,7.5,8.978032734916644e-11
P007,S1_12,Sucrose,12,alpha,7.5,3.19946009070278e-10
P007,S2_5,Sucralose,5,alpha,7.5,1.3958584674991533e-10
P007,H2O,Water,0,alpha,7.5,5.177744896851555e-11
P007,S2_5,Sucralose,5,alpha,7.5,3.055798271088129e-10
P007,S1_12,Sucrose,12,alpha,7.5,3.387287244449246e-10
P007,S2_7,Sucralose,7,alpha,7.5,3.6441764991101366e-10
P007,S1_5,Sucrose,5,alpha,7.5,3.2960637542417925e-10
P007,S1_7,Sucrose,7,alpha,7.5,2.4524046824382447e-10
P007,S2_12,Sucralose,12,alpha,7.5,6.289189065822904e-11
P007,H2O,Water,0,beta,7.5,1.3571407940064087e-09
P007,S1_5,Sucrose,5,beta,7.5,5.816612689447801e-10
P007,S2_12,Sucralose,12,beta,7.5,1.2989040463523967e-09
P007,S1_7,Sucrose,7,beta,7.5,8.607625452154351e-10
P007,S2_7,Sucralose,7,beta,7.5,3.701285090220125e-10
P007,S1_12,Sucrose,12,beta,7.5,9.194986606348612e-10
P007,S2_5,Sucralose,5,beta,7.5,1.023805789321716e-09
P007,H2O,Water,0,beta,7.5,6.116035473070248e-10
P007,S2_5,Sucralose,5,beta,7.5,1.1184284938741458e-09
P007,S1_12,Sucrose,12,beta,7.5,1.234070992094861e-09
P007,S2_7,Sucralose,7,beta,7.5,1.9435510568461842e-09
P007,S1_5,Sucrose,5,beta,7.5,1.0731342221144864e-09
P007,S1_7,Sucrose,7,beta,7.5,6.581968097834697e-10
P007,S2_12,Sucralose,12,beta,7.5,7.990664795292558e-10
P007,H2O,Water,0,gamma,7.5,1.5291814266878167e-09
P007,S1_5,Sucrose,5,gamma,7.5,4.975838412346306e-10
P007,S2_12,Sucralose,12,gamma,7.5,1.498554184114009e-09
P007,S1_7,Sucrose,7,gamma,7.5,6.031972480350411e-10
P007,S2_7,Sucralose,7,gamma,7.5,4.1501997107136376e-10
P007,S1_12,Sucrose,12,gamma,7.5,5.915155564380931e-10
P007,S2_5,Sucralose,5,gamma,7.5,6.504849994668766e-10
P007,H2O,Water,0,gamma,7.5,3.5837845622946905e-10
P007,S2_5,Sucralose,5,gamma,7.5,1.1427665625143254e-09
P007,S1_12,Sucrose,12,gamma,7.5,8.850623062510259e-10
P007,S2_7,Sucralose,7,gamma,7.5,1.4060483812019901e-09
P007,S1_5,Sucrose,5,gamma,7.5,7.485424347741837e-10
P007,S1_7,Sucrose,7,gamma,7.5,4.867488151704913e-10
P007,S2_12,Sucralose,12,gamma,7.5,5.39502843020722e-10
P007,H2O,Water,0,delta,8.0,1.2050501606527143e-09
P007,S1_5,Sucrose,5,delta,8.0,2.684386036117022e-10
P007,S2_12,Sucralose,12,delta,8.0,4.6295990397100713e-10
P007,S1_7,Sucrose,7,delta,8.0,2.044501462268364e-10
P007,S2_7,Sucralose,7,delta,8.0,1.2337316898161937e-10
P007,S1_12,Sucrose,12,delta,8.0,4.4014655978176613e-10
P007,S2_5,Sucralose,5,delta,8.0,6.620415621349498e-10
P007,H2O,Water,0,delta,8.0,2.952667037590493e-10
P007,S2_5,Sucralose,5,delta,8.0,7.87957544049323e-10
P007,S1_12,Sucrose,12,delta,8.0,3.004378461069967e-10
P007,S2_7,Sucralose,7,delta,8.0,1.2039573877125118e-09
P007,S1_5,Sucrose,5,delta,8.0,3.7815665201144515e-10
P007,S1_7,Sucrose,7,delta,8.0,1.2070718984425824e-10
P007,S2_12,Sucralose,12,delta,8.0,1.7263050514651117e-11
P007,H2O,Water,0,theta,8.0,7.978549292866888e-10
P007,S1_5,Sucrose,5,theta,8.0,1.748313803744539e-10
P007,S2_12,Sucralose,12,theta,8.0,3.93396653888898e-10
P007,S1_7,Sucrose,7,theta,8.0,2.5851223788335826e-10
P007,S2_7,Sucralose,7,theta,8.0,1.1633801956336173e-10
P007,S1_12,Sucrose,12,theta,8.0,9.380356240683903e-11
P007,S2_5,Sucralose,5,theta,8.0,2.2891615615479064e-10
P007,H2O,Water,0,theta,8.0,5.162217623543354e-11
P007,S2_5,Sucralose,5,theta,8.0,2.5896079908123736e-10
P007,S1_12,Sucrose,12,theta,8.0,2.940249667872579e-10
P007,S2_7,Sucralose,7,theta,8.0,2.566672173658375e-10
P007,S1_5,Sucrose,5,theta,8.0,3.4857478257813437e-10
P007,S1_7,Sucrose,7,theta,8.0,9.285251891593615e-11
P007,S2_12,Sucralose,12,theta,8.0,4.8618796935394395e-11
P007,H2O,Water,0,alpha,8.0,7.55865120376971e-10
P007,S1_5,Sucrose,5,alpha,8.0,2.0388022618410656e-10
P007,S2_12,Sucralose,12,alpha,8.0,3.7062533202442174e-10
P007,S1_7,Sucrose,7,alpha,8.0,2.3384525952251925e-10
P007,S2_7,Sucralose,7,alpha,8.0,4.921793712043706e-11
P007,S1_12,Sucrose,12,alpha,8.0,2.0782524771304266e-10
P007,S2_5,Sucralose,5,alpha,8.0,1.6081635403443684e-10
P007,H2O,Water,0,alpha,8.0,1.3415125666391224e-10
P007,S2_5,Sucralose,5,alpha,8.0,3.1328147971834433e-10
P007,S1_12,Sucrose,12,alpha,8.0,2.6161187223936553e-10
P007,S2_7,Sucralose,7,alpha,8.0,4.0546131035849595e-10
P007,S1_5,Sucrose,5,alpha,8.0,5.361627410169277e-10
P007,S1_7,Sucrose,7,alpha,8.0,2.1384957107791096e-10
P007,S2_12,Sucralose,12,alpha,8.0,3.0613525390005956e-11
P007,H2O,Water,0,beta,8.0,1.8100279149288738e-09
P007,S1_5,Sucrose,5,beta,8.0,5.180335478379763e-10
P007,S2_12,Sucralose,12,beta,8.0,1.477590535119238e-09
P007,S1_7,Sucrose,7,beta,8.0,1.083606647571314e-09
P007,S2_7,Sucralose,7,beta,8.0,5.693596836565422e-10
P007,S1_12,Sucrose,12,beta,8.0,1.1909951935377884e-09
