subject,ma_mau,substance,intensity,band,t_center,power
P001,S1_7,Sucrose,7,gamma,3.0,5.664147116940903e-10
P001,H2O,Water,0,gamma,3.0,1.5999030130908647e-10
P001,S1_12,Sucrose,12,gamma,3.0,5.384581316586311e-10
P001,S2_12,Sucralose,12,gamma,3.0,7.68794848425982e-10
P001,S2_5,Sucralose,5,gamma,3.0,5.118712426799933e-10
P001,S2_7,Sucralose,7,gamma,3.0,5.739363595248777e-10
P001,S2_5,Sucralose,5,gamma,3.0,6.594322293588712e-10
P001,S2_7,Sucralose,7,gamma,3.0,2.3259734348729825e-10
P001,H2O,Water,0,gamma,3.0,5.246703829161483e-10
P001,S2_12,Sucralose,12,gamma,3.0,3.4479126159772813e-10
P001,S1_12,Sucrose,12,gamma,3.0,2.596879647597464e-10
P001,S1_5,Sucrose,5,gamma,3.0,8.166168882136691e-10
P001,S1_7,Sucrose,7,gamma,3.0,7.273202621263619e-10
P001,S1_5,Sucrose,5,delta,3.5,2.636784261392796e-10
P001,S1_7,Sucrose,7,delta,3.5,1.7600807653609164e-10
P001,H2O,Water,0,delta,3.5,1.3152626099679648e-10
P001,S1_12,Sucrose,12,delta,3.5,4.5874325507755907e-10
P001,S2_12,Sucralose,12,delta,3.5,5.592584139489049e-10
P001,S2_5,Sucralose,5,delta,3.5,8.317448047275105e-10
P001,S2_7,Sucralose,7,delta,3.5,4.669312677075326e-10
P001,S2_5,Sucralose,5,delta,3.5,1.5291204007705142e-10
P001,S2_7,Sucralose,7,delta,3.5,3.5956284173603557e-10
P001,H2O,Water,0,delta,3.5,3.4683922580916413e-10
P001,S2_12,Sucralose,12,delta,3.5,2.125776502342506e-10
P001,S1_12,Sucrose,12,delta,3.5,2.6461084815474146e-10
P001,S1_5,Sucrose,5,delta,3.5,4.1175766139808925e-10
P001,S1_7,Sucrose,7,delta,3.5,2.927865805362296e-10
P001,S1_5,Sucrose,5,theta,3.5,2.355807501881776e-10
P001,S1_7,Sucrose,7,theta,3.5,1.886407559753845e-10
P001,H2O,Water,0,theta,3.5,8.687655823089965e-11
P001,S1_12,Sucrose,12,theta,3.5,2.814706536415939e-10
P001,S2_12,Sucralose,12,theta,3.5,3.2589831451358835e-10
P001,S2_5,Sucralose,5,theta,3.5,1.8140631669851033e-10
P001,S2_7,Sucralose,7,theta,3.5,2.9316658458983817e-10
P001,S2_5,Sucralose,5,theta,3.5,1.4256277489926768e-10
P001,S2_7,Sucralose,7,theta,3.5,7.10933135215033e-11
P001,H2O,Water,0,theta,3.5,2.4620034453433017e-10
P001,S2_12,Sucralose,12,theta,3.5,1.4481281343697445e-10
P001,S1_12,Sucrose,12,theta,3.5,2.844523714988014e-10
P001,S1_5,Sucrose,5,theta,3.5,6.049215393731895e-11
P001,S1_7,Sucrose,7,theta,3.5,1.2309962974150862e-10
P001,S1_5,Sucrose,5,alpha,3.5,2.1305436807360826e-10
P001,S1_7,Sucrose,7,alpha,3.5,1.0024012687754935e-10
P001,H2O,Water,0,alpha,3.5,7.307893785113624e-11
P001,S1_12,Sucrose,12,alpha,3.5,3.0513850073211877e-10
P001,S2_12,Sucralose,12,alpha,3.5,2.5823894919174084e-10
P001,S2_5,Sucralose,5,alpha,3.5,2.575105596629873e-10
P001,S2_7,Sucralose,7,alpha,3.5,1.727154145819563e-10
P001,S2_5,Sucralose,5,alpha,3.5,2.0069109965708346e-10
P001,S2_7,Sucralose,7,alpha,3.5,3.030403220269937e-10
P001,H2O,Water,0,alpha,3.5,7.269788292568845e-11
P001,S2_12,Sucralose,12,alpha,3.5,1.4170578491285129e-10
P001,S1_12,Sucrose,12,alpha,3.5,1.6038519294039304e-10
P001,S1_5,Sucrose,5,alpha,3.5,2.7325593041699528e-11
P001,S1_7,Sucrose,7,alpha,3.5,3.177021256734816e-11
P001,S1_5,Sucrose,5,beta,3.5,8.95806577956424e-10
P001,S1_7,Sucrose,7,beta,3.5,3.3301364861655836e-10
P001,H2O,Water,0,beta,3.5,2.351280243327119e-10
P001,S1_12,Sucrose,12,beta,3.5,5.601086762084947e-10
P001,S2_12,Sucralose,12,beta,3.5,7.724797814326462e-10
P001,S2_5,Sucralose,5,beta,3.5,1.0950527569891365e-09
P001,S2_7,Sucralose,7,beta,3.5,8.430005996669493e-10
P001,S2_5,Sucralose,5,beta,3.5,3.929950911265331e-10
P001,S2_7,Sucralose,7,beta,3.5,1.1086420083100885e-09
P001,H2O,Water,0,beta,3.5,1.5847301396290166e-10
P001,S2_12,Sucralose,12,beta,3.5,8.385558899665352e-10
P001,S1_12,Sucrose,12,beta,3.5,7.927630227636288e-10
P001,S1_5,Sucrose,5,beta,3.5,2.1005508885232696e-10
P001,S1_7,Sucrose,7,beta,3.5,1.7293717110049293e-10
P001,S1_5,Sucrose,5,gamma,3.5,1.1379407300278523e-09
P001,S1_7,Sucrose,7,gamma,3.5,3.3588012233616443e-10
P001,H2O,Water,0,gamma,3.5,2.3543889739842834e-10
P001,S1_12,Sucrose,12,gamma,3.5,5.393379770430388e-10
P001,S2_12,Sucralose,12,gamma,3.5,7.905091546745412e-10
P001,S2_5,Sucralose,5,gamma,3.5,7.122017489284717e-10
P001,S2_7,Sucralose,7,gamma,3.5,4.2636311830516395e-10
P001,S2_5,Sucralose,5,gamma,3.5,5.691312462731307e-10
P001,S2_7,Sucralose,7,gamma,3.5,4.862892058012199e-10
P001,H2O,Water,0,gamma,3.5,2.690264539294309e-10
P001,S2_12,Sucralose,12,gamma,3.5,6.773127870924219e-10
P001,S1_12,Sucrose,12,gamma,3.5,6.720184548265417e-10
P001,S1_5,Sucrose,5,gamma,3.5,1.163288751253459e-10
P001,S1_7,Sucrose,7,gamma,3.5,1.3698130609607467e-10
P001,S1_5,Sucrose,5,delta,4.0,3.1258970728373905e-10
P001,S1_7,Sucrose,7,delta,4.0,2.0804052845177434e-10
P001,H2O,Water,0,delta,4.0,1.1114846993473105e-10
P001,S1_12,Sucrose,12,delta,4.0,2.7975601231878995e-10
P001,S2_12,Sucralose,12,delta,4.0,2.164081509637448e-10
P001,S2_5,Sucralose,5,delta,4.0,5.752127615705427e-10
P001,S2_7,Sucralose,7,delta,4.0,2.6528011385906894e-10
P001,S2_5,Sucralose,5,delta,4.0,3.09688237742175e-10
P001,S2_7,Sucralose,7,delta,4.0,1.6700688352470415e-10
P001,H2O,Water,0,delta,4.0,1.3398312352078605e-10
P001,S2_12,Sucralose,12,delta,4.0,4.194620223079408e-10
P001,S1_12,Sucrose,12,delta,4.0,3.4543120323772495e-10
P001,S1_5,Sucrose,5,delta,4.0,7.415618339763554e-10
P001,S1_7,Sucrose,7,delta,4.0,3.9872049347882553e-10
P001,S1_5,Sucrose,5,theta,4.0,2.158140784762244e-10
P001,S1_7,Sucrose,7,theta,4.0,1.0254524466361438e-10
P001,H2O,Water,0,theta,4.0,7.347240987884865e-11
P001,S1_12,Sucrose,12,theta,4.0,2.69943412638545e-10
P001,S2_12,Sucralose,12,theta,4.0,1.400624749224923e-10
P001,S2_5,Sucralose,5,theta,4.0,1.968351703609479e-10
P001,S2_7,Sucralose,7,theta,4.0,1.6784049664263498e-10
P001,S2_5,Sucralose,5,theta,4.0,2.3394779050876517e-10
P001,S2_7,Sucralose,7,theta,4.0,2.0707406741230054e-10
P001,H2O,Water,0,theta,4.0,7.009049689172909e-11
P001,S2_12,Sucralose,12,theta,4.0,3.2802986772391576e-10
P001,S1_12,Sucrose,12,theta,4.0,1.632995686715479e-10
P001,S1_5,Sucrose,5,theta,4.0,1.4729137574631302e-10
P001,S1_7,Sucrose,7,theta,4.0,1.6972698521210741e-10
P001,S1_5,Sucrose,5,alpha,4.0,2.198331354576556e-10
P001,S1_7,Sucrose,7,alpha,4.0,9.597602713237908e-11
P001,H2O,Water,0,alpha,4.0,7.599041224808831e-11
P001,S1_12,Sucrose,12,alpha,4.0,1.8206711994136808e-10
P001,S2_12,Sucralose,12,alpha,4.0,2.1137975388154386e-10
P001,S2_5,Sucralose,5,alpha,4.0,1.9212305676617344e-10
P001,S2_7,Sucralose,7,alpha,4.0,2.0990416782918105e-10
P001,S2_5,Sucralose,5,alpha,4.0,1.4101260645789798e-10
P001,S2_7,Sucralose,7,alpha,4.0,1.6068036445931464e-10
P001,H2O,Water,0,alpha,4.0,4.641367177071184e-11
P001,S2_12,Sucralose,12,alpha,4.0,2.1447577445639175e-10
P001,S1_12,Sucrose,12,alpha,4.0,2.7570249950150633e-10
P001,S1_5,Sucrose,5,alpha,4.0,1.7784467782667128e-10
P001,S1_7,Sucrose,7,alpha,4.0,1.1176216231229565e-10
P001,S1_5,Sucrose,5,beta,4.0,8.774688575660749e-10
P001,S1_7,Sucrose,7,beta,4.0,4.033528594566524e-10
P001,H2O,Water,0,beta,4.0,2.9395973883525656e-10
P001,S1_12,Sucrose,12,beta,4.0,5.431764844998397e-10
P001,S2_12,Sucralose,12,beta,4.0,1.0187454935858217e-09
P001,S2_5,Sucralose,5,beta,4.0,3.764031396167653e-10
P001,S2_7,Sucralose,7,beta,4.0,1.1674841645165607e-09
P001,S2_5,Sucralose,5,beta,4.0,8.4871892547818e-10
P001,S2_7,Sucralose,7,beta,4.0,6.78750542784335e-10
P001,H2O,Water,0,beta,4.0,1.3702747152420016e-10
P001,S2_12,Sucralose,12,beta,4.0,5.747190914722825e-10
P001,S1_12,Sucrose,12,beta,4.0,5.620897822828783e-10
P001,S1_5,Sucrose,5,beta,4.0,4.152101116145537e-10
P001,S1_7,Sucrose,7,beta,4.0,5.977127268738484e-10
P001,S1_5,Sucrose,5,gamma,4.0,6.274065170821397e-10
P001,S1_7,Sucrose,7,gamma,4.0,3.104045150136743e-10
P001,H2O,Water,0,gamma,4.0,3.292675804271579e-10
P001,S1_12,Sucrose,12,gamma,4.0,7.483009304665384e-10
P001,S2_12,Sucralose,12,gamma,4.0,9.208748248419248e-10
P001,S2_5,Sucralose,5,gamma,4.0,6.836075003697922e-10
P001,S2_7,Sucralose,7,gamma,4.0,8.530313385275676e-10
P001,S2_5,Sucralose,5,gamma,4.0,8.618296943348154e-10
P001,S2_7,Sucralose,7,gamma,4.0,5.847195966307162e-10
P001,H2O,Water,0,gamma,4.0,1.2219924722064057e-10
P001,S2_12,Sucralose,12,gamma,4.0,5.42646210084043e-10
P001,S1_12,Sucrose,12,gamma,4.0,6.231407238799175e-10
P001,S1_5,Sucrose,5,gamma,4.0,5.076392176906623e-10
P001,S1_7,Sucrose,7,gamma,4.0,5.384469118349567e-10
P001,S1_5,Sucrose,5,delta,4.5,2.2166172477232613e-10
P001,S1_7,Sucrose,7,delta,4.5,1.0718381409900301e-10
P001,H2O,Water,0,delta,4.5,2.0436453212360869e-10
P001,S1_12,Sucrose,12,delta,4.5,2.1617880909709935e-10
P001,S2_12,Sucralose,12,delta,4.5,2.2358604252277458e-10
P001,S2_5,Sucralose,5,delta,4.5,1.5690884679095716e-10
P001,S2_7,Sucralose,7,delta,4.5,1.6529539329002554e-09
P001,S2_5,Sucralose,5,delta,4.5,4.424588924222439e-10
P001,S2_7,Sucralose,7,delta,4.5,4.42453798051433e-10
P001,H2O,Water,0,delta,4.5,5.56776639294564e-10
P001,S2_12,Sucralose,12,delta,4.5,4.4724358341437686e-10
P001,S1_12,Sucrose,12,delta,4.5,2.610568542125404e-10
P001,S1_5,Sucrose,5,delta,4.5,1.346645151125892e-10
P001,S1_7,Sucrose,7,delta,4.5,5.061511246457292e-10
P001,S1_5,Sucrose,5,theta,4.5,2.0404502211685174e-10
P001,S1_7,Sucrose,7,theta,4.5,9.620875204883908e-11
P001,H2O,Water,0,theta,4.5,1.1616605850771108e-10
P001,S1_12,Sucrose,12,theta,4.5,1.0418337507664017e-10
P001,S2_12,Sucralose,12,theta,4.5,2.6130668812738266e-10
P001,S2_5,Sucralose,5,theta,4.5,4.79080962159279e-11
P001,S2_7,Sucralose,7,theta,4.5,2.1141949524258284e-10
P001,S2_5,Sucralose,5,theta,4.5,1.8371090945742341e-10
P001,S2_7,Sucralose,7,theta,4.5,1.1810920814394985e-10
P001,H2O,Water,0,theta,4.5,1.5727902353601408e-10
P001,S2_12,Sucralose,12,theta,4.5,9.567120996127168e-11
P001,S1_12,Sucrose,12,theta,4.5,2.9550092422516927e-10
P001,S1_5,Sucrose,5,theta,4.5,4.8694721314830576e-11
P001,S1_7,Sucrose,7,theta,4.5,1.348917788988554e-10
P001,S1_5,Sucrose,5,alpha,4.5,1.3660777477197856e-10
P001,S1_7,Sucrose,7,alpha,4.5,2.4706643578960717e-10
P001,H2O,Water,0,alpha,4.5,9.650982180595989e-11
P001,S1_12,Sucrose,12,alpha,4.5,1.5737798052946425e-10
P001,S2_12,Sucralose,12,alpha,4.5,2.3564226863850937e-10
P001,S2_5,Sucralose,5,alpha,4.5,4.84541122017215e-11
P001,S2_7,Sucralose,7,alpha,4.5,1.6336922887560433e-10
P001,S2_5,Sucralose,5,alpha,4.5,9.875603582884581e-11
P001,S2_7,Sucralose,7,alpha,4.5,2.23032637708866e-10
P001,H2O,Water,0,alpha,4.5,8.730448120098176e-11
P001,S2_12,Sucralose,12,alpha,4.5,1.9590475006179355e-10
P001,S1_12,Sucrose,12,alpha,4.5,2.9568076553646675e-10
P001,S1_5,Sucrose,5,alpha,4.5,9.591746483180135e-11
P001,S1_7,Sucrose,7,alpha,4.5,8.163549378775305e-11
P001,S1_5,Sucrose,5,beta,4.5,4.705718434974183e-10
P001,S1_7,Sucrose,7,beta,4.5,5.471152184958978e-10
P001,H2O,Water,0,beta,4.5,4.6256025497478185e-10
P001,S1_12,Sucrose,12,beta,4.5,4.74950467388506e-10
P001,S2_12,Sucralose,12,beta,4.5,6.1512933465918e-10
P001,S2_5,Sucralose,5,beta,4.5,1.8023562814204289e-10
P001,S2_7,Sucralose,7,beta,4.5,1.105873498142751e-09
P001,S2_5,Sucralose,5,beta,4.5,5.266798424639323e-10
P001,S2_7,Sucralose,7,beta,4.5,5.880568372062733e-10
P001,H2O,Water,0,beta,4.5,5.452669402111185e-10
P001,S2_12,Sucralose,12,beta,4.5,2.587334643390527e-10
P001,S1_12,Sucrose,12,beta,4.5,9.234747897269074e-10
P001,S1_5,Sucrose,5,beta,4.5,1.9686572113132458e-10
P001,S1_7,Sucrose,7,beta,4.5,6.500355158715711e-10
P001,S1_5,Sucrose,5,gamma,4.5,3.214045665035266e-10
P001,S1_7,Sucrose,7,gamma,4.5,6.287002188344963e-10
P001,H2O,Water,0,gamma,4.5,4.1189672822782557e-10
P001,S1_12,Sucrose,12,gamma,4.5,4.211568088903213e-10
P001,S2_12,Sucralose,12,gamma,4.5,6.142560255276893e-10
P001,S2_5,Sucralose,5,gamma,4.5,1.5488241901316672e-10
P001,S2_7,Sucralose,7,gamma,4.5,6.013556367521028e-10
P001,S2_5,Sucralose,5,gamma,4.5,4.79207847917785e-10
P001,S2_7,Sucralose,7,gamma,4.5,4.406550410925291e-10
P001,H2O,Water,0,gamma,4.5,4.0230519474134877e-10
P001,S2_12,Sucralose,12,gamma,4.5,5.394084487419484e-10
P001,S1_12,Sucrose,12,gamma,4.5,8.351860052754311e-10
P001,S1_5,Sucrose,5,gamma,4.5,1.781369084694129e-10
P001,S1_7,Sucrose,7,gamma,4.5,5.250734218955956e-10
P001,S1_5,Sucrose,5,delta,5.0,1.4039438158582028e-10
P001,S1_7,Sucrose,7,delta,5.0,2.1419633877904828e-10
P001,H2O,Water,0,delta,5.0,1.3142273922769962e-10
P001,S1_12,Sucrose,12,delta,5.0,1.03065424068027e-10
P001,S2_12,Sucralose,12,delta,5.0,1.5164842970721707e-10
P001,S2_5,Sucralose,5,delta,5.0,7.865906793883814e-11
P001,S2_7,Sucralose,7,delta,5.0,4.555946571714546e-10
P001,S2_5,Sucralose,5,delta,5.0,1.9795287381642054e-10
P001,S2_7,Sucralose,7,delta,5.0,1.5923612707044729e-09
P001,H2O,Water,0,delta,5.0,2.5450570103430623e-10
P001,S2_12,Sucralose,12,delta,5.0,5.889280418977012e-10
P001,S1_12,Sucrose,12,delta,5.0,1.4846747765079783e-10
P001,S1_5,Sucrose,5,delta,5.0,2.485752607486685e-10
P001,S1_7,Sucrose,7,delta,5.0,1.9673249355147412e-10
P001,S1_5,Sucrose,5,theta,5.0,1.35472517411847e-10
P001,S1_7,Sucrose,7,theta,5.0,2.5150410775811257e-10
P001,H2O,Water,0,theta,5.0,1.5997436136794898e-10
P001,S1_12,Sucrose,12,theta,5.0,3.102580796595496e-11
P001,S2_12,Sucralose,12,theta,5.0,8.214419269327438e-11
P001,S2_5,Sucralose,5,theta,5.0,1.9749801153933208e-11
P001,S2_7,Sucralose,7,theta,5.0,2.4280005174271564e-10
P001,S2_5,Sucralose,5,theta,5.0,6.009128526508596e-11
P001,S2_7,Sucralose,7,theta,5.0,9.053760804202395e-10
P001,H2O,Water,0,theta,5.0,1.7881879639677025e-10
P001,S2_12,Sucralose,12,theta,5.0,3.1098936596744045e-10
P001,S1_12,Sucrose,12,theta,5.0,2.4866188904694606e-10
P001,S1_5,Sucrose,5,theta,5.0,7.402290922338116e-11
P001,S1_7,Sucrose,7,theta,5.0,8.875795181157723e-11
P001,S1_5,Sucrose,5,alpha,5.0,1.5119999014775187e-10
P001,S1_7,Sucrose,7,alpha,5.0,2.1659788867095613e-10
P001,H2O,Water,0,alpha,5.0,9.500746284443733e-11
P001,S1_12,Sucrose,12,alpha,5.0,1.5185149638551007e-11
P001,S2_12,Sucralose,12,alpha,5.0,1.1353685293308926e-10
P001,S2_5,Sucralose,5,alpha,5.0,2.013638470664886e-11
P001,S2_7,Sucralose,7,alpha,5.0,1.2929700008231771e-10
P001,S2_5,Sucralose,5,alpha,5.0,4.516098234956846e-11
P001,S2_7,Sucralose,7,alpha,5.0,1.6779963033408942e-10
P001,H2O,Water,0,alpha,5.0,1.5203230108752183e-10
P001,S2_12,Sucralose,12,alpha,5.0,1.8692575717494962e-10
P001,S1_12,Sucrose,12,alpha,5.0,4.296260139338298e-10
P001,S1_5,Sucrose,5,alpha,5.0,2.9489369387755977e-10
P001,S1_7,Sucrose,7,alpha,5.0,2.0006018502977473e-10
P001,S1_5,Sucrose,5,beta,5.0,6.681882920780501e-10
P001,S1_7,Sucrose,7,beta,5.0,7.391966504834211e-10
P001,H2O,Water,0,beta,5.0,6.093553733080475e-10
P001,S1_12,Sucrose,12,beta,5.0,7.376209467871788e-11
P001,S2_12,Sucralose,12,beta,5.0,2.9550378609226157e-10
P001,S2_5,Sucralose,5,beta,5.0,6.708653634685357e-11
P001,S2_7,Sucralose,7,beta,5.0,7.858724957494908e-10
P001,S2_5,Sucralose,5,beta,5.0,2.0849963258250464e-10
P001,S2_7,Sucralose,7,beta,5.0,6.484859953863804e-10
P001,H2O,Water,0,beta,5.0,7.742184699719842e-10
P001,S2_12,Sucralose,12,beta,5.0,4.4998185409602e-10
P001,S1_12,Sucrose,12,beta,5.0,7.784223361294998e-10
P001,S1_5,Sucrose,5,beta,5.0,6.087088466000995e-10
P001,S1_7,Sucrose,7,beta,5.0,6.109602800466905e-10
P001,S1_5,Sucrose,5,gamma,5.0,2.901344623649878e-10
P001,S1_7,Sucrose,7,gamma,5.0,6.512100451355819e-10
P001,H2O,Water,0,gamma,5.0,4.324680359779226e-10
P001,S1_12,Sucrose,12,gamma,5.0,7.009187672114262e-11
P001,S2_12,Sucralose,12,gamma,5.0,3.8749913580009425e-10
P001,S2_5,Sucralose,5,gamma,5.0,7.862866328033443e-11
P001,S2_7,Sucralose,7,gamma,5.0,5.537275644274869e-10
P001,S2_5,Sucralose,5,gamma,5.0,1.6906551808999177e-10
P001,S2_7,Sucralose,7,gamma,5.0,5.955356665256219e-10
P001,H2O,Water,0,gamma,5.0,8.672022336962179e-10
P001,S2_12,Sucralose,12,gamma,5.0,5.688776842274274e-10
P001,S1_12,Sucrose,12,gamma,5.0,7.814794418839192e-10
P001,S1_5,Sucrose,5,gamma,5.0,7.069081804467078e-10
P001,S1_7,Sucrose,7,gamma,5.0,4.615784400440373e-10
P001,S1_5,Sucrose,5,delta,5.5,2.167138200686488e-10
P001,S1_7,Sucrose,7,delta,5.5,1.7178115387983747e-10
P001,H2O,Water,0,delta,5.5,7.89869700148328e-11
P001,S1_12,Sucrose,12,delta,5.5,3.391086681671872e-11
P001,S2_12,Sucralose,12,delta,5.5,1.3839991722892893e-11
P001,S2_5,Sucralose,5,delta,5.5,1.625174348882951e-11
P001,S2_7,Sucralose,7,delta,5.5,1.7331483602874232e-10
P001,S2_5,Sucralose,5,delta,5.5,2.3198807145917612e-10
P001,S2_7,Sucralose,7,delta,5.5,1.630450355069349e-10
P001,H2O,Water,0,delta,5.5,2.5063732592755443e-10
P001,S2_12,Sucralose,12,delta,5.5,7.625837514950499e-10
P001,S1_12,Sucrose,12,delta,5.5,2.5728233683513873e-10
P001,S1_5,Sucrose,5,delta,5.5,5.950836759479511e-10
P001,S1_7,Sucrose,7,delta,5.5,1.7960336608909048e-10
P001,S1_5,Sucrose,5,theta,5.5,8.387698034333553e-11
P001,S1_7,Sucrose,7,theta,5.5,1.0900433101344596e-10
P001,H2O,Water,0,theta,5.5,1.5384014299204378e-10
P001,S1_12,Sucrose,12,theta,5.5,9.088833157127075e-12
P001,S2_12,Sucralose,12,theta,5.5,2.4075061817323804e-11
P001,S2_5,Sucralose,5,theta,5.5,1.0662250750733632e-11
P001,S2_7,Sucralose,7,theta,5.5,6.289920038090751e-11
P001,S2_5,Sucralose,5,theta,5.5,2.3776505056920068e-11
P001,S2_7,Sucralose,7,theta,5.5,1.4263747938264588e-10
P001,H2O,Water,0,theta,5.5,2.9414583361439515e-10
P001,S2_12,Sucralose,12,theta,5.5,1.8307208575928964e-10
P001,S1_12,Sucrose,12,theta,5.5,1.9285917996799053e-10
P001,S1_5,Sucrose,5,theta,5.5,7.368412957837612e-11
P001,S1_7,Sucrose,7,theta,5.5,2.0112196863161278e-10
P001,S1_5,Sucrose,5,alpha,5.5,1.3033200499515863e-10
P001,S1_7,Sucrose,7,alpha,5.5,1.2967084862763609e-10
P001,H2O,Water,0,alpha,5.5,1.2608659019137142e-10
P001,S1_12,Sucrose,12,alpha,5.5,3.797242389102351e-11
P001,S2_12,Sucralose,12,alpha,5.5,2.417304053800352e-11
P001,S2_5,Sucralose,5,alpha,5.5,1.5443578652081083e-11
P001,S2_7,Sucralose,7,alpha,5.5,7.215481619706118e-11
P001,S2_5,Sucralose,5,alpha,5.5,1.0945781150914108e-11
P001,S2_7,Sucralose,7,alpha,5.5,9.469229403041206e-11
P001,H2O,Water,0,alpha,5.5,1.7564990822669178e-10
P001,S2_12,Sucralose,12,alpha,5.5,1.3563188064564942e-10
P001,S1_12,Sucrose,12,alpha,5.5,2.260459394381606e-10
P001,S1_5,Sucrose,5,alpha,5.5,1.817177090297251e-10
P001,S1_7,Sucrose,7,alpha,5.5,1.2358304104274657e-10
P001,S1_5,Sucrose,5,beta,5.5,4.791403157079665e-10
P001,S1_7,Sucrose,7,beta,5.5,8.325340560540532e-10
P001,H2O,Water,0,beta,5.5,4.2923576087273344e-10
P001,S1_12,Sucrose,12,beta,5.5,5.468367879166562e-11
P001,S2_12,Sucralose,12,beta,5.5,8.954235707180406e-11
P001,S2_5,Sucralose,5,beta,5.5,6.657571804843506e-11
P001,S2_7,Sucralose,7,beta,5.5,1.8555016087843328e-10
P001,S2_5,Sucralose,5,beta,5.5,6.312231931252809e-11
P001,S2_7,Sucralose,7,beta,5.5,5.104577001357963e-10
P001,H2O,Water,0,beta,5.5,6.98612426022834e-10
P001,S2_12,Sucralose,12,beta,5.5,3.9210380657378925e-10
P001,S1_12,Sucrose,12,beta,5.5,7.143114854578995e-10
P001,S1_5,Sucrose,5,beta,5.5,8.266747223536084e-10
P001,S1_7,Sucrose,7,beta,5.5,5.564814442790514e-10
P001,S1_5,Sucrose,5,gamma,5.5,3.2156328962245724e-10
P001,S1_7,Sucrose,7,gamma,5.5,4.3311969268024583e-10
P001,H2O,Water,0,gamma,5.5,5.696060905507731e-10
P001,S1_12,Sucrose,12,gamma,5.5,5.324509937191516e-11
P001,S2_12,Sucralose,12,gamma,5.5,7.254255973488994e-11
P001,S2_5,Sucralose,5,gamma,5.5,7.060761203382468e-11
P001,S2_7,Sucralose,7,gamma,5.5,2.654321969298486e-10
P001,S2_5,Sucralose,5,gamma,5.5,6.150574184955976e-11
P001,S2_7,Sucralose,7,gamma,5.5,4.966636399706151e-10
P001,H2O,Water,0,gamma,5.5,6.495298059338659e-10
P001,S2_12,Sucralose,12,gamma,5.5,3.7226514695305773e-10
P001,S1_12,Sucrose,12,gamma,5.5,5.571865264519512e-10
P001,S1_5,Sucrose,5,gamma,5.5,5.840416533134076e-10
P001,S1_7,Sucrose,7,gamma,5.5,4.403157663421366e-10
P001,S1_5,Sucrose,5,delta,6.0,7.022617668493131e-11
P001,S1_7,Sucrose,7,delta,6.0,8.930773860084485e-11
P001,H2O,Water,0,delta,6.0,1.691409215461702e-10
P001,S1_12,Sucrose,12,delta,6.0,2.1896942559419197e-11
P001,S2_12,Sucralose,12,delta,6.0,4.448052340848137e-11
P001,S2_5,Sucralose,5,delta,6.0,1.3062681566465143e-11
P001,S2_7,Sucralose,7,delta,6.0,3.392951653859759e-11
P001,S2_5,Sucralose,5,delta,6.0,1.1254614895532687e-10
P001,S2_7,Sucralose,7,delta,6.0,1.2439404565396793e-10
P001,H2O,Water,0,delta,6.0,2.531527272347008e-10
P001,S2_12,Sucralose,12,delta,6.0,7.319387765284817e-10
P001,S1_12,Sucrose,12,delta,6.0,1.7640348224333256e-10
P001,S1_5,Sucrose,5,delta,6.0,2.5677506358566245e-10
P001,S1_7,Sucrose,7,delta,6.0,1.28187631609152e-10
P001,S1_5,Sucrose,5,theta,6.0,8.349752098678867e-11
P001,S1_7,Sucrose,7,theta,6.0,7.161743755290101e-11
P001,H2O,Water,0,theta,6.0,8.494829853779732e-11
P001,S1_12,Sucrose,12,theta,6.0,3.8396302183096966e-12
P001,S2_12,Sucralose,12,theta,6.0,4.343696515498981e-12
P001,S2_5,Sucralose,5,theta,6.0,2.4054133560742986e-11
P001,S2_7,Sucralose,7,theta,6.0,1.5502500592169654e-11
P001,S2_5,Sucralose,5,theta,6.0,3.686018389522126e-11
P001,S2_7,Sucralose,7,theta,6.0,4.8813110692863454e-11
P001,H2O,Water,0,theta,6.0,1.1287042855588279e-10
P001,S2_12,Sucralose,12,theta,6.0,1.419951121224057e-10
P001,S1_12,Sucrose,12,theta,6.0,6.219073192900409e-11
P001,S1_5,Sucrose,5,theta,6.0,1.6670783889733953e-10
P001,S1_7,Sucrose,7,theta,6.0,5.04633122400241e-11
P001,S1_5,Sucrose,5,alpha,6.0,1.395134959155454e-10
P001,S1_7,Sucrose,7,alpha,6.0,1.171091465046155e-10
P001,H2O,Water,0,alpha,6.0,2.2435455988492563e-10
P001,S1_12,Sucrose,12,alpha,6.0,1.9499270823254987e-11
P001,S2_12,Sucralose,12,alpha,6.0,5.505533428730643e-12
P001,S2_5,Sucralose,5,alpha,6.0,1.4383469360543195e-11
P001,S2_7,Sucralose,7,alpha,6.0,1.1970037073039918e-11
P001,S2_5,Sucralose,5,alpha,6.0,6.099730640032654e-12
P001,S2_7,Sucralose,7,alpha,6.0,4.719939719293657e-11
P001,H2O,Water,0,alpha,6.0,1.0861055240794951e-10
P001,S2_12,Sucralose,12,alpha,6.0,6.557049732636478e-11
P001,S1_12,Sucrose,12,alpha,6.0,1.889006107499393e-10
P001,S1_5,Sucrose,5,alpha,6.0,2.45588863207405e-10
P001,S1_7,Sucrose,7,alpha,6.0,4.570826354189443e-11
P001,S1_5,Sucrose,5,beta,6.0,2.516522209960422e-10
P001,S1_7,Sucrose,7,beta,6.0,7.554292443048585e-10
