window,summary_feature_index,node,source_feature,statistic,raw_icc1,raw_icck,raw_effective_repeats,raw_n_conditions,subject_centered_icc1,subject_centered_icck,subject_centered_effective_repeats,subject_centered_n_conditions
0:10,346,alar_extent_L,acceleration,late_minus_early,0.025088678707187367,0.11400268644776049,5.0,140,-0.04967023822199937,-0.3099279768839491,5.0,140
0:10,347,alar_extent_L,acceleration,slope_per_second,0.013458792812859475,0.06385625181249667,5.0,140,-0.05294772868612852,-0.3358736258981735,5.0,140
0:10,348,alar_extent_L,abs_velocity,mean,0.3980163454151,0.7677590778210667,5.0,140,0.028339772673761098,0.1272714837046385,5.0,140
0:10,349,alar_extent_L,abs_velocity,std,0.09794378851210007,0.3518664211931103,5.0,140,-0.033556803564515625,-0.1937968258944441,5.0,140
0:10,350,alar_extent_L,abs_velocity,quantile_10,0.4036009828264432,0.7718795439250723,5.0,140,0.05388912893381016,0.22166443203677297,5.0,140
0:10,351,alar_extent_L,abs_velocity,quantile_90,0.3467560685380188,0.7263354468005869,5.0,140,0.00951734975409379,0.045841587099629245,5.0,140
0:10,352,alar_extent_L,abs_velocity,late_minus_early,0.1260677202362678,0.41903264177082483,5.0,140,0.014408117686847063,0.06811495526733119,5.0,140
0:10,353,alar_extent_L,abs_velocity,slope_per_second,0.1371506025339356,0.4428205769159099,5.0,140,0.0272867980558864,0.12300801123241188,5.0,140
0:10,354,alar_extent_L,baseline_robust_z,mean,0.19888016629842312,0.5538231058927101,5.0,140,0.0015278488290452804,0.007592841290526968,5.0,140
0:10,355,alar_extent_L,baseline_robust_z,std,0.23458480815435515,0.6051180417928843,5.0,140,0.008464605702100688,0.040936967361097615,5.0,140
0:10,356,alar_extent_L,baseline_robust_z,quantile_10,0.14259637084785756,0.4540170943885195,5.0,140,-0.017044928323559656,-0.0914603844042617,5.0,140
0:10,357,alar_extent_L,baseline_robust_z,quantile_90,0.24526783105783143,0.6190282703551768,5.0,140,0.018020390355672815,0.08404393380182335,5.0,140
0:10,358,alar_extent_L,baseline_robust_z,late_minus_early,0.1438580430966522,0.45656692055083176,5.0,140,-0.05552759499001433,-0.3569117877364344,5.0,140
0:10,359,alar_extent_L,baseline_robust_z,slope_per_second,0.13730559824522653,0.443143601807332,5.0,140,-0.05942789731218372,-0.3897992969197524,5.0,140
0:10,360,nose_upperlip_R,value,mean,0.7794249528091264,0.9464324605234792,5.0,140,0.12756763819428849,0.4223337267607825,5.0,140
0:10,361,nose_upperlip_R,value,std,0.39331861970037846,0.7642375948242492,5.0,140,0.08458232397575084,0.3159996730052938,5.0,140
0:10,362,nose_upperlip_R,value,quantile_10,0.41441688277313454,0.7796627642938699,5.0,140,0.09735786282111147,0.35035144314284083,5.0,140
0:10,363,nose_upperlip_R,value,quantile_90,0.8345056630858783,0.9618502829106442,5.0,140,0.135132355106458,0.43859063421555694,5.0,140
0:10,364,nose_upperlip_R,value,late_minus_early,0.24162570679840129,0.6143538251181291,5.0,140,0.04762674717431355,0.20002716332824916,5.0,140
0:10,365,nose_upperlip_R,value,slope_per_second,0.24046082970160101,0.6128441231685583,5.0,140,0.05503159720070806,0.22551596992629655,5.0,140
0:10,366,nose_upperlip_R,delta,mean,0.1453892872090865,0.4596396890117401,5.0,140,-0.0019056069504703591,-0.009601219353685289,5.0,140
0:10,367,nose_upperlip_R,delta,std,0.3933186254116095,0.7642375991367332,5.0,140,0.0845823332047994,0.31599969876856193,5.0,140
0:10,368,nose_upperlip_R,delta,quantile_10,0.09105408732703144,0.33372304683641385,5.0,140,-0.010518477958542608,-0.05490234626912949,5.0,140
0:10,369,nose_upperlip_R,delta,quantile_90,0.19224677898055761,0.5433809473517084,5.0,140,0.018634454552333934,0.08670916107628177,5.0,140
0:10,370,nose_upperlip_R,delta,late_minus_early,0.24162570937801783,0.6143538284534374,5.0,140,0.047626749967974925,0.20002717318377647,5.0,140
0:10,371,nose_upperlip_R,delta,slope_per_second,0.2404608312060751,0.6128441251230151,5.0,140,0.055031597824745225,0.22551597202219778,5.0,140
0:10,372,nose_upperlip_R,velocity,mean,0.22506860355869374,0.5922002682158066,5.0,140,0.0004856726534543681,0.002423654855732476,5.0,140
0:10,373,nose_upperlip_R,velocity,std,0.2504704027164174,0.625587450718694,5.0,140,-0.048818613085871244,-0.3033246131431926,5.0,140
0:10,374,nose_upperlip_R,velocity,quantile_10,0.4265356099288114,0.788087876803879,5.0,140,-0.0037844182756530276,-0.019212930438587707,5.0,140
0:10,375,nose_upperlip_R,velocity,quantile_90,0.45087407276034935,0.8041281777349275,5.0,140,-0.003232767537435378,-0.016375591611042805,5.0,140
0:10,376,nose_upperlip_R,velocity,late_minus_early,0.2220077925295488,0.587934659245193,5.0,140,0.009130898835401413,0.04404578379323896,5.0,140
0:10,377,nose_upperlip_R,velocity,slope_per_second,0.23320300956122864,0.6032738956163273,5.0,140,0.004419500068372326,0.021713646493216103,5.0,140
0:10,378,nose_upperlip_R,acceleration,mean,0.046279209814006475,0.19525167595736348,5.0,140,-0.026014095354096073,-0.14517707819171358,5.0,140
0:10,379,nose_upperlip_R,acceleration,std,0.2532668188769219,0.6290570165198504,5.0,140,-0.026305968273288585,-0.1469974861992897,5.0,140
0:10,380,nose_upperlip_R,acceleration,quantile_10,0.46919895759054137,0.8154888029218831,5.0,140,0.04852066384479522,0.2031712948271051,5.0,140
0:10,381,nose_upperlip_R,acceleration,quantile_90,0.4606799316514324,0.8102802526394229,5.0,140,0.04471360613637552,0.18964854864761818,5.0,140
0:10,382,nose_upperlip_R,acceleration,late_minus_early,0.08842669249964753,0.3266094787268429,5.0,140,-0.005221557072851953,-0.02666471059711544,5.0,140
0:10,383,nose_upperlip_R,acceleration,slope_per_second,0.07620441690491342,0.2920117453802233,5.0,140,-0.013092091151243665,-0.06907795530584074,5.0,140
0:10,384,nose_upperlip_R,abs_velocity,mean,0.4732010690284795,0.8178933378516704,5.0,140,-0.0011283230714393083,-0.005667193055897621,5.0,140
0:10,385,nose_upperlip_R,abs_velocity,std,0.16982756208438002,0.5056467744793005,5.0,140,-0.04682157057892018,-0.2880569723391022,5.0,140
0:10,386,nose_upperlip_R,abs_velocity,quantile_10,0.3901517750148906,0.7618345176927286,5.0,140,0.04033042649190068,0.17364019928611316,5.0,140
0:10,387,nose_upperlip_R,abs_velocity,quantile_90,0.4540917606317321,0.8061658046962292,5.0,140,-0.001473250316602591,-0.007409918240588743,5.0,140
0:10,388,nose_upperlip_R,abs_velocity,late_minus_early,0.16939771180886987,0.5048838698900338,5.0,140,-0.010585226901549727,-0.05526615361156594,5.0,140
0:10,389,nose_upperlip_R,abs_velocity,slope_per_second,0.18078281240464827,0.524576443160275,5.0,140,0.010485641458951018,0.05031775168211821,5.0,140
0:10,390,nose_upperlip_R,baseline_robust_z,mean,0.07808729110369396,0.29750958518160797,5.0,140,-0.013628819661353979,-0.07207318824691392,5.0,140
0:10,391,nose_upperlip_R,baseline_robust_z,std,0.12580482980584387,0.4184513470424255,5.0,140,0.015611842392170705,0.07347113296778446,5.0,140
0:10,392,nose_upperlip_R,baseline_robust_z,quantile_10,0.08740615803964036,0.32381654853114517,5.0,140,0.009514881085399952,0.04583013238780727,5.0,140
0:10,393,nose_upperlip_R,baseline_robust_z,quantile_90,0.08163901691270957,0.30771038972096315,5.0,140,-0.010608324729910544,-0.055392092884714396,5.0,140
0:10,394,nose_upperlip_R,baseline_robust_z,late_minus_early,0.12781270769850017,0.4228705953178807,5.0,140,0.013445794988617591,0.06379773014216515,5.0,140
0:10,395,nose_upperlip_R,baseline_robust_z,slope_per_second,0.13159312870168302,0.4310649183772325,5.0,140,0.019327416008128654,0.0897022307206618,5.0,140
0:10,396,nose_upperlip_L,value,mean,0.7430591415242536,0.9353158216535407,5.0,140,0.13782145227869874,0.44421682796590317,5.0,140
0:10,397,nose_upperlip_L,value,std,0.387033409208512,0.759444880782205,5.0,140,0.0678846006050678,0.26693885326567773,5.0,140
0:10,398,nose_upperlip_L,value,quantile_10,0.38918533316195764,0.7610964163490618,5.0,140,0.08704033634046254,0.32281127418432504,5.0,140
0:10,399,nose_upperlip_L,value,quantile_90,0.8035478610386658,0.9533831954327028,5.0,140,0.14344868437187744,0.45574140310345235,5.0,140
0:10,400,nose_upperlip_L,value,late_minus_early,0.2302320755868359,0.5992729538772894,5.0,140,0.051404820116431826,0.21318844576114562,5.0,140
0:10,401,nose_upperlip_L,value,slope_per_second,0.23000498874401576,0.5989650996801312,5.0,140,0.06036249336366085,0.2431128706527223,5.0,140
0:10,402,nose_upperlip_L,delta,mean,0.14201545748181518,0.452837556438712,5.0,140,0.007976049860808153,0.03864724004956883,5.0,140
0:10,403,nose_upperlip_L,delta,std,0.38703341054264395,0.7594448818095692,5.0,140,0.06788460036176265,0.26693885251325417,5.0,140
0:10,404,nose_upperlip_L,delta,quantile_10,0.1094890387744813,0.3807106301061908,5.0,140,0.011397467028135464,0.054502570155493806,5.0,140
0:10,405,nose_upperlip_L,delta,quantile_90,0.1771771797841316,0.5184534315294703,5.0,140,0.016723919361563973,0.07837654475081716,5.0,140
0:10,406,nose_upperlip_L,delta,late_minus_early,0.2302320761072663,0.5992729545824863,5.0,140,0.05140481989521341,0.2131884450001697,5.0,140
0:10,407,nose_upperlip_L,delta,slope_per_second,0.23000499447420464,0.5989651074520357,5.0,140,0.06036249795244097,0.2431128855397775,5.0,140
0:10,408,nose_upperlip_L,velocity,mean,0.2098691070233931,0.5704588105021297,5.0,140,0.011356684121460401,0.054316021032881856,5.0,140
0:10,409,nose_upperlip_L,velocity,std,0.28657389077076445,0.6676011815425686,5.0,140,-0.05148457945187409,-0.32418501362336694,5.0,140
0:10,410,nose_upperlip_L,velocity,quantile_10,0.46076891967391065,0.8103353053994398,5.0,140,0.002255427076494063,0.011176306009712363,5.0,140
0:10,411,nose_upperlip_L,velocity,quantile_90,0.448093401269744,0.8023521645791211,5.0,140,-0.015569720061484915,-0.0830189260617722,5.0,140
0:10,412,nose_upperlip_L,velocity,late_minus_early,0.20145680570153782,0.55779645792604,5.0,140,0.006973560237336855,0.033921584339728285,5.0,140
0:10,413,nose_upperlip_L,velocity,slope_per_second,0.2173895285111441,0.5813928084879013,5.0,140,0.0041602177406275835,0.020460606392348136,5.0,140
0:10,414,nose_upperlip_L,acceleration,mean,0.06417053726566592,0.2553172944866351,5.0,140,-0.002389410796515359,-0.012062341538994917,5.0,140
0:10,415,nose_upperlip_L,acceleration,std,0.3004799711994771,0.6823135875060574,5.0,140,-0.0031054030812271297,-0.01572231186902397,5.0,140
0:10,416,nose_upperlip_L,acceleration,quantile_10,0.47201855259040415,0.8171856368803324,5.0,140,0.04996799934710605,0.20822220810162945,5.0,140
0:10,417,nose_upperlip_L,acceleration,quantile_90,0.46873135500776203,0.8152061123775167,5.0,140,0.06325235258477065,0.252401745999871,5.0,140
0:10,418,nose_upperlip_L,acceleration,late_minus_early,0.10153039258065279,0.3610299234559012,5.0,140,0.013425510418655558,0.06370638893950861,5.0,140
0:10,419,nose_upperlip_L,acceleration,slope_per_second,0.08879627023483154,0.327616764247743,5.0,140,0.0040972573931792305,0.020155950497132428,5.0,140
0:10,420,nose_upperlip_L,abs_velocity,mean,0.48855866720084834,0.8268785691942645,5.0,140,-0.012059260333404398,-0.06335222559145359,5.0,140
0:10,421,nose_upperlip_L,abs_velocity,std,0.1943007853439888,0.5466476533277909,5.0,140,-0.04574441110719938,-0.27994589618798266,5.0,140
0:10,422,nose_upperlip_L,abs_velocity,quantile_10,0.39658908455596503,0.7666945940409673,5.0,140,0.006393747942308002,0.031171528136026742,5.0,140
0:10,423,nose_upperlip_L,abs_velocity,quantile_90,0.4793264442642834,0.8215224609533553,5.0,140,-0.0042911760348156745,-0.02183059589377889,5.0,140
0:10,424,nose_upperlip_L,abs_velocity,late_minus_early,0.16805308702058935,0.50248728043812,5.0,140,-0.001848304127382102,-0.0093103541005563,5.0,140
0:10,425,nose_upperlip_L,abs_velocity,slope_per_second,0.17670304779474097,0.517640572020654,5.0,140,0.016980885291824992,0.07950421840717144,5.0,140
0:10,426,nose_upperlip_L,baseline_robust_z,mean,0.07053912321558131,0.2750800062561303,5.0,140,-0.009259274258425905,-0.04807700395261218,5.0,140
0:10,427,nose_upperlip_L,baseline_robust_z,std,0.1331018634279313,0.4342900548595552,5.0,140,0.010248267349717613,0.04922351383009473,5.0,140
0:10,428,nose_upperlip_L,baseline_robust_z,quantile_10,0.09107310191590685,0.33377412864105505,5.0,140,0.012835046442330921,0.061041357574184274,5.0,140
0:10,429,nose_upperlip_L,baseline_robust_z,quantile_90,0.06201409427575189,0.24844268020848226,5.0,140,-0.01906335415661863,-0.1031849778918759,5.0,140
0:10,430,nose_upperlip_L,baseline_robust_z,late_minus_early,0.1338178524968057,0.4358117125945809,5.0,140,0.028703029438403103,0.12873482886174922,5.0,140
0:10,431,nose_upperlip_L,baseline_robust_z,slope_per_second,0.13893087680957503,0.4465153228165951,5.0,140,0.03608149666263359,0.15765392503339398,5.0,140
0:10,432,corner_horizontal_R,value,mean,0.7589513696392575,0.9402724854700064,5.0,140,0.21168015687834527,0.5731244719006948,5.0,140
0:10,433,corner_horizontal_R,value,std,0.17799603385514795,0.519853047036031,5.0,140,0.02072191575762014,0.0956789723674083,5.0,140
0:10,434,corner_horizontal_R,value,quantile_10,0.7289209284081648,0.9307709479578089,5.0,140,0.18177378899013372,0.5262413838716347,5.0,140
0:10,435,corner_horizontal_R,value,quantile_90,0.44095830968905486,0.7977295871285907,5.0,140,0.10000027619232932,0.35714356171456985,5.0,140
0:10,436,corner_horizontal_R,value,late_minus_early,0.2146425780498605,0.5774400264573561,5.0,140,0.07308673320351845,0.28276746494214505,5.0,140
0:10,437,corner_horizontal_R,value,slope_per_second,0.20966145082681908,0.5701518216550713,5.0,140,0.0788662833503674,0.29976576857813997,5.0,140
0:10,438,corner_horizontal_R,delta,mean,0.16588515094906267,0.49859062823747036,5.0,140,0.04654697812771712,0.19620406529513776,5.0,140
0:10,439,corner_horizontal_R,delta,std,0.1779960346980915,0.5198530484740645,5.0,140,0.020721916625651263,0.09567897606857365,5.0,140
0:10,440,corner_horizontal_R,delta,quantile_10,0.15481103573215196,0.47803487944738404,5.0,140,0.05013411242073668,0.2087987933809788,5.0,140
0:10,441,corner_horizontal_R,delta,quantile_90,0.12800898512459002,0.42330007407892317,5.0,140,-0.018250951486193445,-0.09844135069397134,5.0,140
0:10,442,corner_horizontal_R,delta,late_minus_early,0.21464258038299147,0.5774400298345123,5.0,140,0.0730867353361508,0.2827674713266578,5.0,140
0:10,443,corner_horizontal_R,delta,slope_per_second,0.209661449118203,0.570151819127995,5.0,140,0.07886627946863663,0.29976575736217265,5.0,140
0:10,444,corner_horizontal_R,velocity,mean,0.16670182230401473,0.5000632748085075,5.0,140,-0.01108656618932769,-0.0580051423464182,5.0,140
0:10,445,corner_horizontal_R,velocity,std,0.26378035549099665,0.641763432252372,5.0,140,-0.008441603455149993,-0.043683036772345474,5.0,140
0:10,446,corner_horizontal_R,velocity,quantile_10,0.5215824785507741,0.8449882109985785,5.0,140,0.10934352384841697,0.3803586143608285,5.0,140
0:10,447,corner_horizontal_R,velocity,quantile_90,0.5313930596632749,0.8500732331374106,5.0,140,0.12013084884446036,0.4057039869126891,5.0,140
0:10,448,corner_horizontal_R,velocity,late_minus_early,0.14217590789042972,0.4531636984510798,5.0,140,-0.006164117488991899,-0.031599725117946995,5.0,140
0:10,449,corner_horizontal_R,velocity,slope_per_second,0.1329628508657123,0.4339939584385965,5.0,140,-0.014925325339090575,-0.0793648090793918,5.0,140
0:10,450,corner_horizontal_R,acceleration,mean,0.03238047412230258,0.14333708015288524,5.0,140,-0.04668508079734216,-0.28702444083067974,5.0,140
0:10,451,corner_horizontal_R,acceleration,std,0.3390554757942139,0.7194896952130674,5.0,140,0.04853312396936667,0.20321498718491782,5.0,140
0:10,452,corner_horizontal_R,acceleration,quantile_10,0.5363072685795663,0.8525726678522009,5.0,140,0.1783856042154671,0.5205170366957046,5.0,140
0:10,453,corner_horizontal_R,acceleration,quantile_90,0.5006461175869044,0.833691978578946,5.0,140,0.13164200557810313,0.4311697993604459,5.0,140
0:10,454,corner_horizontal_R,acceleration,late_minus_early,0.0824491486870553,0.31000661684904496,5.0,140,-0.009973838112578957,-0.051941411480683534,5.0,140
0:10,455,corner_horizontal_R,acceleration,slope_per_second,0.08176099206162507,0.30805683164236297,5.0,140,-0.008627658414445804,-0.044680235304568536,5.0,140
0:10,456,corner_horizontal_R,abs_velocity,mean,0.4961632150005045,0.8311908256563026,5.0,140,0.0959882912877937,0.3467902444419371,5.0,140
0:10,457,corner_horizontal_R,abs_velocity,std,0.1616017789263007,0.49077101703694376,5.0,140,-0.03462377721825345,-0.20094939433808678,5.0,140
0:10,458,corner_horizontal_R,abs_velocity,quantile_10,0.4640633854145409,0.8123637811668751,5.0,140,0.09918806539030711,0.35506677927064545,5.0,140
0:10,459,corner_horizontal_R,abs_velocity,quantile_90,0.49006295492495483,0.8277386262609393,5.0,140,0.07418242568969623,0.28603657929587617,5.0,140
0:10,460,corner_horizontal_R,abs_velocity,late_minus_early,0.123686697413712,0.41373795973253935,5.0,140,0.0038340787012811975,0.018880831136317028,5.0,140
0:10,461,corner_horizontal_R,abs_velocity,slope_per_second,0.1295811358012502,0.42672410316084325,5.0,140,-0.006906117856812943,-0.03551157785176749,5.0,140
0:10,462,corner_horizontal_R,baseline_robust_z,mean,0.18111528959708248,0.525135891626436,5.0,140,0.05827779918307554,0.23630390891555234,5.0,140
0:10,463,corner_horizontal_R,baseline_robust_z,std,0.028520469900082876,0.12799988233501464,5.0,140,-0.062205186244206505,-0.4140502139019232,5.0,140
0:10,464,corner_horizontal_R,baseline_robust_z,quantile_10,0.1405529031518385,0.4498523183976774,5.0,140,0.039737591140316796,0.171437847363549,5.0,140
0:10,465,corner_horizontal_R,baseline_robust_z,quantile_90,0.13640181089657516,0.44125637823771957,5.0,140,0.013143643543069239,0.06243568800531369,5.0,140
0:10,466,corner_horizontal_R,baseline_robust_z,late_minus_early,0.1745850174562203,0.5139872177490992,5.0,140,0.04940593332840474,0.2062665090633559,5.0,140
0:10,467,corner_horizontal_R,baseline_robust_z,slope_per_second,0.16667728245608587,0.5000191079341246,5.0,140,0.05264632722768751,0.21744162447773782,5.0,140
0:10,468,corner_horizontal_L,value,mean,0.7941779986735634,0.9507215241108566,5.0,140,0.12542256553569464,0.4176046442384457,5.0,140
0:10,469,corner_horizontal_L,value,std,0.1943996931559879,0.5468041949337936,5.0,140,0.0312621915493914,0.13893705094691675,5.0,140
0:10,470,corner_horizontal_L,value,quantile_10,0.7641096359212958,0.9418479137454396,5.0,140,0.09118311994534871,0.3340695751593549,5.0,140
0:10,471,corner_horizontal_L,value,quantile_90,0.5687229265798818,0.8683079893640797,5.0,140,0.11799097197601932,0.4007943841068891,5.0,140
0:10,472,corner_horizontal_L,value,late_minus_early,0.17434872961170023,0.5135773876689752,5.0,140,0.029093063808750725,0.13030180422491092,5.0,140
0:10,473,corner_horizontal_L,value,slope_per_second,0.18343247305416374,0.5290111045488082,5.0,140,0.025882365778010397,0.11727084161858284,5.0,140
0:10,474,corner_horizontal_L,delta,mean,0.16388059532241672,0.4949513131763047,5.0,140,0.03631832850700517,0.15855747297241485,5.0,140
0:10,475,corner_horizontal_L,delta,std,0.19439969412232874,0.5468041964628829,5.0,140,0.03126219026853197,0.13893704588716999,5.0,140
0:10,476,corner_horizontal_L,delta,quantile_10,0.16237601907264082,0.49219647713085735,5.0,140,0.048522712801721664,0.20317847989823798,5.0,140
0:10,477,corner_horizontal_L,delta,quantile_90,0.14264463016334974,0.45411492735812437,5.0,140,-0.006544503909451824,-0.033602157347773186,5.0,140
0:10,478,corner_horizontal_L,delta,late_minus_early,0.1743487296842336,0.5135773877948508,5.0,140,0.029093063603421638,0.13030180340114766,5.0,140
0:10,479,corner_horizontal_L,delta,slope_per_second,0.18343247148014846,0.5290111019305282,5.0,140,0.025882364361842478,0.11727083580402235,5.0,140
0:10,480,corner_horizontal_L,velocity,mean,0.15038163098207677,0.4694946625461217,5.0,140,-0.030088716625650856,-0.17102758532875978,5.0,140
0:10,481,corner_horizontal_L,velocity,std,0.08779016292137286,0.32486944765546544,5.0,140,-0.03459432341031863,-0.20075099666602642,5.0,140
0:10,482,corner_horizontal_L,velocity,quantile_10,0.4032960781793389,0.7716563967888778,5.0,140,0.04125722720565678,0.17706525088442288,5.0,140
0:10,483,corner_horizontal_L,velocity,quantile_90,0.4389159512544642,0.7963887874406725,5.0,140,0.06405723055149534,0.2549584292288409,5.0,140
0:10,484,corner_horizontal_L,velocity,late_minus_early,0.18193234520323506,0.5265070653531148,5.0,140,0.006552784628661978,0.03192707807745377,5.0,140
0:10,485,corner_horizontal_L,velocity,slope_per_second,0.1795416290126958,0.5224802931946706,5.0,140,-0.00022418082080556635,-0.0011219101469783104,5.0,140
0:10,486,corner_horizontal_L,acceleration,mean,0.06063050928214337,0.24398162555836206,5.0,140,-0.01592759731794578,-0.08505700124963358,5.0,140
0:10,487,corner_horizontal_L,acceleration,std,0.10846950807902812,0.37823826585800907,5.0,140,-0.010994895634387788,-0.05750345616870496,5.0,140
0:10,488,corner_horizontal_L,acceleration,quantile_10,0.4455751270061307,0.8007314912983574,5.0,140,0.12232983080125351,0.4106904036469486,5.0,140
0:10,489,corner_horizontal_L,acceleration,quantile_90,0.42698973438450116,0.7883977272799924,5.0,140,0.10780954980715543,0.3766303535821652,5.0,140
0:10,490,corner_horizontal_L,acceleration,late_minus_early,0.051958581948825834,0.2150898544325504,5.0,140,-0.028883816924366996,-0.16328416424911363,5.0,140
0:10,491,corner_horizontal_L,acceleration,slope_per_second,0.03942216222880263,0.17026236832218403,5.0,140,-0.033116872707042125,-0.19086819431502533,5.0,140
0:10,492,corner_horizontal_L,abs_velocity,mean,0.3347746229810402,0.715606085286413,5.0,140,0.04228723707625189,0.1808462349367824,5.0,140
0:10,493,corner_horizontal_L,abs_velocity,std,0.04151079122615535,0.1779985187321552,5.0,140,-0.052211184405206064,-0.3299680030452916,5.0,140
0:10,494,corner_horizontal_L,abs_velocity,quantile_10,0.3203958375668545,0.7021348519424062,5.0,140,0.02658018357686746,0.12012874184043029,5.0,140
0:10,495,corner_horizontal_L,abs_velocity,quantile_90,0.34060227214085775,0.7208791097819055,5.0,140,0.04723524376443595,0.19864419157621285,5.0,140
0:10,496,corner_horizontal_L,abs_velocity,late_minus_early,0.09191207669188343,0.33602233935827996,5.0,140,-0.004651661701586646,-0.023699272500925312,5.0,140
0:10,497,corner_horizontal_L,abs_velocity,slope_per_second,0.09830301162744215,0.35279271333357975,5.0,140,-0.0015676770119749583,-0.007887847448349765,5.0,140
0:10,498,corner_horizontal_L,baseline_robust_z,mean,0.18081228155842435,0.524626064815145,5.0,140,0.05309436673024654,0.21896797069763932,5.0,140
0:10,499,corner_horizontal_L,baseline_robust_z,std,0.139223697557638,0.44711980035921733,5.0,140,0.0195334327133547,0.09058909926643614,5.0,140
0:10,500,corner_horizontal_L,baseline_robust_z,quantile_10,0.17265206569304273,0.5106211459357738,5.0,140,0.06433901547031928,0.2558504206598971,5.0,140
0:10,501,corner_horizontal_L,baseline_robust_z,quantile_90,0.14577218065823813,0.4604043303896246,5.0,140,-0.0013206685563594894,-0.0066384113463144765,5.0,140
0:10,502,corner_horizontal_L,baseline_robust_z,late_minus_early,0.1380484429515923,0.4446881744375835,5.0,140,-0.002627994627101456,-0.013279567665406958,5.0,140
0:10,503,corner_horizontal_L,baseline_robust_z,slope_per_second,0.13499026530308014,0.4382911643129803,5.0,140,-0.015560252798447078,-0.08296509542529487,5.0,140
0:10,504,corner_vertical_R,value,mean,0.5969489041218619,0.881028508946466,5.0,140,0.10053588271580885,0.3585078150091864,5.0,140
0:10,505,corner_vertical_R,value,std,0.3280169373884791,0.709358403212375,5.0,140,0.048420762796292406,0.20282085243740786,5.0,140
0:10,506,corner_vertical_R,value,quantile_10,0.5686529210093224,0.8682753496869995,5.0,140,0.09391054940797068,0.34133348616971126,5.0,140
0:10,507,corner_vertical_R,value,quantile_90,0.5505021568614347,0.85962003996937,5.0,140,0.07140326874105826,0.2777012389324244,5.0,140
0:10,508,corner_vertical_R,value,late_minus_early,0.18059419259715323,0.5242586747045087,5.0,140,-0.01834332420513679,-0.0989790394675491,5.0,140
0:10,509,corner_vertical_R,value,slope_per_second,0.15029705417225095,0.4693297533847731,5.0,140,-0.018555835121219538,-0.10021766551631475,5.0,140
0:10,510,corner_vertical_R,delta,mean,0.23587813863145485,0.6068346151975454,5.0,140,0.0028377307113510914,0.014029406842123724,5.0,140
0:10,511,corner_vertical_R,delta,std,0.3280169436387227,0.7093584090584695,5.0,140,0.048420769868174084,0.2028208772531304,5.0,140
0:10,512,corner_vertical_R,delta,quantile_10,0.25460827084343296,0.6307077329952034,5.0,140,0.005141044764643893,0.02518726832733966,5.0,140
0:10,513,corner_vertical_R,delta,quantile_90,0.18715030497380675,0.5351428983476875,5.0,140,-0.013499322025331256,-0.07134927762647444,5.0,140
0:10,514,corner_vertical_R,delta,late_minus_early,0.1805941936272455,0.524258676440669,5.0,140,-0.018343324985565092,-0.09897904401212533,5.0,140
0:10,515,corner_vertical_R,delta,slope_per_second,0.15029705291840167,0.469329750939482,5.0,140,-0.018555835101754,-0.10021766540275513,5.0,140
0:10,516,corner_vertical_R,velocity,mean,0.14332805981929003,0.4554978224956173,5.0,140,-0.00901427602132755,-0.0467573134234983,5.0,140
0:10,517,corner_vertical_R,velocity,std,0.23857167851440889,0.6103804441751246,5.0,140,0.025769968518159214,0.11680916823826615,5.0,140
0:10,518,corner_vertical_R,velocity,quantile_10,0.5251064364617477,0.8468295639157395,5.0,140,0.1254196365105973,0.41759814988745586,5.0,140
0:10,519,corner_vertical_R,velocity,quantile_90,0.530366989575049,0.849547387095176,5.0,140,0.13011745845574757,0.42788569546489125,5.0,140
0:10,520,corner_vertical_R,velocity,late_minus_early,0.19285108823197578,0.5443451911846603,5.0,140,0.05127193551612463,0.21273113038345243,5.0,140
0:10,521,corner_vertical_R,velocity,slope_per_second,0.1875655465103728,0.5358212843944925,5.0,140,0.03551164387466311,0.15547371112757655,5.0,140
0:10,522,corner_vertical_R,acceleration,mean,0.07950010173762123,0.3015936160504081,5.0,140,0.009909589373950388,0.04765882916161261,5.0,140
0:10,523,corner_vertical_R,acceleration,std,0.19461517148113,0.547144991793734,5.0,140,0.008183881240707257,0.03962234784652061,5.0,140
0:10,524,corner_vertical_R,acceleration,quantile_10,0.5347772318051297,0.8517978257585361,5.0,140,0.16813869755888758,0.5026403276606806,5.0,140
0:10,525,corner_vertical_R,acceleration,quantile_90,0.5250239008726709,0.8467866285825154,5.0,140,0.15489172203625526,0.47818871566848736,5.0,140
0:10,526,corner_vertical_R,acceleration,late_minus_early,0.04714883810326706,0.1983384757796091,5.0,140,-0.03239276051133157,-0.18607354578050683,5.0,140
0:10,527,corner_vertical_R,acceleration,slope_per_second,0.039023411563308644,0.16877271010777975,5.0,140,-0.03245511550030837,-0.18648516819269528,5.0,140
0:10,528,corner_vertical_R,abs_velocity,mean,0.5234666392327391,0.8459748175952453,5.0,140,0.13761137475346238,0.4437801097845399,5.0,140
0:10,529,corner_vertical_R,abs_velocity,std,0.10069510282079071,0.35891256397243976,5.0,140,-0.01668928256374804,-0.08941553750262293,5.0,140
0:10,530,corner_vertical_R,abs_velocity,quantile_10,0.4265498454965831,0.7880975960897204,5.0,140,0.07884949149628247,0.29971724730937377,5.0,140
0:10,531,corner_vertical_R,abs_velocity,quantile_90,0.4795729239681541,0.8216672182674907,5.0,140,0.09910093577448358,0.35484341926292484,5.0,140
