fold,experiment,C,balanced_accuracy,macro_f1,negative_log_likelihood,code_C,face_C,alpha_face
1,fusion_raw,,0.4779411764705882,0.47291666666666665,0.9670797419064606,1.0,0.1,0.75
1,fusion_raw,,0.4779411764705882,0.47291666666666665,1.090796747847515,1.0,0.1,0.9
1,fusion_raw,,0.4713622291021672,0.46695535622229095,1.1790050622009016,1.0,0.1,1.0
1,fusion_raw,,0.5673374613003096,0.5528455284552846,0.7059054483480552,1.0,1.0,0.0
1,fusion_raw,,0.5890092879256965,0.5882522315001439,0.6874464603760244,1.0,1.0,0.1
1,fusion_raw,,0.5123839009287926,0.508301404853129,0.7642056728957792,1.0,1.0,0.25
1,fusion_raw,,0.46478328173374617,0.46100449162923646,1.0567139624861341,1.0,1.0,0.5
1,fusion_raw,,0.4713622291021672,0.46695535622229095,1.4404046599558205,1.0,1.0,0.75
1,fusion_raw,,0.4713622291021672,0.46695535622229095,1.6894727875933049,1.0,1.0,0.9
1,fusion_raw,,0.4713622291021672,0.46695535622229095,1.8599344014359378,1.0,1.0,1.0
1,fusion_raw,,0.5673374613003096,0.5528455284552846,0.7059054483480552,1.0,10.0,0.0
1,fusion_raw,,0.5514705882352942,0.5523573200992556,1.3282029509974047,1.0,10.0,0.1
1,fusion_raw,,0.5123839009287926,0.508301404853129,2.456729240228824,1.0,10.0,0.25
1,fusion_raw,,0.48452012383900933,0.47889251500157914,4.547647831987031,1.0,10.0,0.5
1,fusion_raw,,0.4713622291021672,0.46695535622229095,6.726796409140947,1.0,10.0,0.75
1,fusion_raw,,0.4713622291021672,0.46695535622229095,8.049114269156362,1.0,10.0,0.9
1,fusion_raw,,0.4713622291021672,0.46695535622229095,8.933847353426716,1.0,10.0,1.0
1,fusion_raw,,0.5673374613003096,0.5528455284552846,0.7403107905743678,10.0,0.001,0.0
1,fusion_raw,,0.5607585139318885,0.5453346231641896,0.7251535497092858,10.0,0.001,0.1
1,fusion_raw,,0.5886222910216719,0.5722870272180983,0.705339023209167,10.0,0.001,0.25
1,fusion_raw,,0.5789473684210527,0.5704295704295704,0.6812258843513046,10.0,0.001,0.5
1,fusion_raw,,0.5251547987616099,0.5249064209617046,0.6713016826423046,10.0,0.001,0.75
1,fusion_raw,,0.5220588235294118,0.5217874835709231,0.6745583648590927,10.0,0.001,0.9
1,fusion_raw,,0.4729102167182663,0.47115384615384615,0.6814758095522297,10.0,0.001,1.0
1,fusion_raw,,0.5673374613003096,0.5528455284552846,0.7403107905743678,10.0,0.01,0.0
1,fusion_raw,,0.6017801857585139,0.5874999999999999,0.7199165205210313,10.0,0.01,0.1
1,fusion_raw,,0.6052631578947368,0.6002236511042773,0.6993695641628219,10.0,0.01,0.25
1,fusion_raw,,0.543343653250774,0.5440299261955313,0.6922762800742344,10.0,0.01,0.5
1,fusion_raw,,0.5205108359133127,0.5187499999999999,0.7174094353146909,10.0,0.01,0.75
1,fusion_raw,,0.4779411764705882,0.47291666666666665,0.7470599539780524,10.0,0.01,0.9
1,fusion_raw,,0.46478328173374617,0.46100449162923646,0.7727145335454998,10.0,0.01,1.0
