subject,ma_mau,substance,intensity,repeat,channel,band,abs_power,rel_power
P007,S2_5,Sucralose,5,2,T7,delta,5.891594009347228e-10,0.09474767848832555
P007,S2_5,Sucralose,5,2,T7,theta,4.3647751992169375e-10,0.07019362104603742
P007,S2_5,Sucralose,5,2,T7,alpha,7.341056693971496e-10,0.11805770701468384
P007,S2_5,Sucralose,5,2,T7,beta,2.4821831297919346e-09,0.3991807459196078
P007,S2_5,Sucralose,5,2,T7,gamma,1.9762678054804735e-09,0.3178202475313452
P007,S2_5,Sucralose,5,2,T8,delta,1.4021527529976798e-09,0.6012629988672546
P007,S2_5,Sucralose,5,2,T8,theta,2.2658935980985517e-10,0.09716473308590391
P007,S2_5,Sucralose,5,2,T8,alpha,7.02595978298824e-11,0.030128312625059796
P007,S2_5,Sucralose,5,2,T8,beta,3.27466411305914e-10,0.14042224434474118
P007,S2_5,Sucralose,5,2,T8,gamma,3.055442514095192e-10,0.13102171107703978
P007,S2_5,Sucralose,5,2,P7,delta,7.382113029829309e-10,0.1790804267353078
P007,S2_5,Sucralose,5,2,P7,theta,3.654873900966691e-10,0.08866247037997303
P007,S2_5,Sucralose,5,2,P7,alpha,4.1824664343880353e-10,0.10146117661024612
P007,S2_5,Sucralose,5,2,P7,beta,1.4581931544783075e-09,0.35373862647632465
P007,S2_5,Sucralose,5,2,P7,gamma,1.1420948342234363e-09,0.2770572997981483
P007,S2_5,Sucralose,5,2,P8,delta,2.661655541484432e-10,0.3531635371691053
P007,S2_5,Sucralose,5,2,P8,theta,6.329173363383466e-11,0.08397905805355924
P007,S2_5,Sucralose,5,2,P8,alpha,5.892071616363041e-11,0.0781793444289166
P007,S2_5,Sucralose,5,2,P8,beta,2.0410396179625616e-10,0.27081670026314847
P007,S2_5,Sucralose,5,2,P8,gamma,1.6117894807124276e-10,0.21386136008526996
P007,S1_12,Sucrose,12,2,Fp1,delta,2.7815323786462516e-10,0.11741382897040402
P007,S1_12,Sucrose,12,2,Fp1,theta,1.6657480392219007e-10,0.07031442699947076
P007,S1_12,Sucrose,12,2,Fp1,alpha,2.2594348445961238e-10,0.09537508836848217
P007,S1_12,Sucrose,12,2,Fp1,beta,8.34758112451781e-10,0.35236744680560717
P007,S1_12,Sucrose,12,2,Fp1,gamma,8.63569314012361e-10,0.36452920885603557
P007,S1_12,Sucrose,12,2,Fp2,delta,8.081256276299122e-10,0.5245496006466929
P007,S1_12,Sucrose,12,2,Fp2,theta,9.53478240268086e-11,0.061889712819128945
P007,S1_12,Sucrose,12,2,Fp2,alpha,6.611455428726824e-11,0.0429145690503987
P007,S1_12,Sucrose,12,2,Fp2,beta,3.3918247206171025e-10,0.22016135138311343
P007,S1_12,Sucrose,12,2,Fp2,gamma,2.3183812532487536e-10,0.15048476610066608
P007,S1_12,Sucrose,12,2,F3,delta,7.767513243583875e-11,0.044885767381291186
P007,S1_12,Sucrose,12,2,F3,theta,1.0999077323526285e-10,0.06355985637494002
P007,S1_12,Sucrose,12,2,F3,alpha,1.2819529680581154e-10,0.07407961971039159
P007,S1_12,Sucrose,12,2,F3,beta,8.20656649897303e-10,0.47422904000359695
P007,S1_12,Sucrose,12,2,F3,gamma,5.93989098214636e-10,0.3432457165297806
P007,S1_12,Sucrose,12,2,F4,delta,1.8729673711449512e-10,0.31850864323076133
P007,S1_12,Sucrose,12,2,F4,theta,5.6847667163187536e-11,0.09667265761235454
P007,S1_12,Sucrose,12,2,F4,alpha,4.41253539566213e-11,0.07503764794476431
P007,S1_12,Sucrose,12,2,F4,beta,1.7803407569559645e-10,0.3027569661503654
P007,S1_12,Sucrose,12,2,F4,gamma,1.217390374178561e-10,0.20702408506175407
P007,S1_12,Sucrose,12,2,C3,delta,3.4673743234656913e-10,0.09576610756280002
P007,S1_12,Sucrose,12,2,C3,theta,2.94183250823491e-10,0.08125106265820618
P007,S1_12,Sucrose,12,2,C3,alpha,3.626912115737131e-10,0.1001724138769471
P007,S1_12,Sucrose,12,2,C3,beta,1.405740471222924e-09,0.3882542829640579
P007,S1_12,Sucrose,12,2,C3,gamma,1.2113172129779314e-09,0.3345561329379889
P007,S1_12,Sucrose,12,2,C4,delta,2.7825186430694584e-11,0.07553719865975009
P007,S1_12,Sucrose,12,2,C4,theta,2.8399349618798642e-11,0.07709588287237726
P007,S1_12,Sucrose,12,2,C4,alpha,3.6356156884103766e-11,0.09869627475452045
P007,S1_12,Sucrose,12,2,C4,beta,1.642133379485948e-10,0.44579092262685854
P007,S1_12,Sucrose,12,2,C4,gamma,1.1156999272994148e-10,0.3028797210864936
P007,S1_12,Sucrose,12,2,P3,delta,2.659495222283918e-10,0.042305764565392846
P007,S1_12,Sucrose,12,2,P3,theta,5.554091430889322e-10,0.08835138430821553
P007,S1_12,Sucrose,12,2,P3,alpha,6.783313679752843e-10,0.10790516527508022
P007,S1_12,Sucrose,12,2,P3,beta,2.9113808201283047e-09,0.4631261996807581
P007,S1_12,Sucrose,12,2,P3,gamma,1.8752952000115553e-09,0.29831148617055325
P007,S1_12,Sucrose,12,2,P4,delta,1.4980310095862183e-10,0.05624917833448451
P007,S1_12,Sucrose,12,2,P4,theta,2.358396270012449e-10,0.08855481063236181
P007,S1_12,Sucrose,12,2,P4,alpha,2.2225966361546708e-10,0.08345570535767607
P007,S1_12,Sucrose,12,2,P4,beta,1.1022273445865355e-09,0.4138724904494376
P007,S1_12,Sucrose,12,2,P4,gamma,9.530754055705287e-10,0.3578678152260395
P007,S1_12,Sucrose,12,2,O1,delta,2.1721382634717012e-10,0.055692639554627825
P007,S1_12,Sucrose,12,2,O1,theta,3.0462937944036397e-10,0.0781055907546429
P007,S1_12,Sucrose,12,2,O1,alpha,4.997451730968288e-10,0.1281323949883514
P007,S1_12,Sucrose,12,2,O1,beta,1.5322097204511964e-09,0.39285162053542205
P007,S1_12,Sucrose,12,2,O1,gamma,1.346426922933482e-09,0.3452177541669552
P007,S1_12,Sucrose,12,2,O2,delta,4.8715367789123456e-11,0.08080633214925972
P007,S1_12,Sucrose,12,2,O2,theta,4.272543679952468e-11,0.07087056906127726
P007,S1_12,Sucrose,12,2,O2,alpha,5.142085136091705e-11,0.08529403724209758
P007,S1_12,Sucrose,12,2,O2,beta,2.697034806740036e-10,0.44736907530893805
P007,S1_12,Sucrose,12,2,O2,gamma,1.903005855718141e-10,0.3156599862384273
P007,S1_12,Sucrose,12,2,F7,delta,4.483153566402133e-10,0.07216157932510435
P007,S1_12,Sucrose,12,2,F7,theta,6.160696324638798e-10,0.09916358428138317
P007,S1_12,Sucrose,12,2,F7,alpha,4.98476517679967e-10,0.0802356025495964
P007,S1_12,Sucrose,12,2,F7,beta,2.7245491347911498e-09,0.43854792302633455
P007,S1_12,Sucrose,12,2,F7,gamma,1.9252493477585973e-09,0.3098913108175819
P007,S1_12,Sucrose,12,2,F8,delta,4.47136252588358e-11,0.10176979410951563
P007,S1_12,Sucrose,12,2,F8,theta,3.187904456880045e-11,0.07255783406946606
P007,S1_12,Sucrose,12,2,F8,alpha,5.1344296904220905e-11,0.11686143752362907
P007,S1_12,Sucrose,12,2,F8,beta,1.864475823861043e-10,0.42436129841431763
P007,S1_12,Sucrose,12,2,F8,gamma,1.2497592763331271e-10,0.2844496358830717
P007,S1_12,Sucrose,12,2,T7,delta,4.4100145274184273e-10,0.06996914247044937
P007,S1_12,Sucrose,12,2,T7,theta,4.0689948882768537e-10,0.06455853632210957
P007,S1_12,Sucrose,12,2,T7,alpha,5.543121266078974e-10,0.08794697595345541
P007,S1_12,Sucrose,12,2,T7,beta,2.831855541920061e-09,0.44930124977236013
P007,S1_12,Sucrose,12,2,T7,gamma,2.0687305549500832e-09,0.32822409548162557
P007,S1_12,Sucrose,12,2,T8,delta,2.882697902484556e-10,0.33951297719676826
P007,S1_12,Sucrose,12,2,T8,theta,6.042116806537076e-11,0.07116170805792657
P007,S1_12,Sucrose,12,2,T8,alpha,6.203143862522056e-11,0.07305822226219234
P007,S1_12,Sucrose,12,2,T8,beta,2.7014312181341286e-10,0.3181640902331506
P007,S1_12,Sucrose,12,2,T8,gamma,1.682030282839202e-10,0.1981030022499623
P007,S1_12,Sucrose,12,2,P7,delta,2.0609729778749805e-10,0.07331502471445145
P007,S1_12,Sucrose,12,2,P7,theta,3.2599271040142486e-10,0.11596543902508785
P007,S1_12,Sucrose,12,2,P7,alpha,3.759868027640877e-10,0.1337498454995697
P007,S1_12,Sucrose,12,2,P7,beta,1.072721517514305e-09,0.3815993970448645
P007,S1_12,Sucrose,12,2,P7,gamma,8.303212011271863e-10,0.2953702937160265
P007,S1_12,Sucrose,12,2,P8,delta,9.682611038323462e-11,0.1848705789774693
P007,S1_12,Sucrose,12,2,P8,theta,4.1471529356455426e-11,0.07918179933970107
P007,S1_12,Sucrose,12,2,P8,alpha,4.1476658804825486e-11,0.07919159302124269
P007,S1_12,Sucrose,12,2,P8,beta,2.1281120434988735e-10,0.40632150155923585
P007,S1_12,Sucrose,12,2,P8,gamma,1.311652795112447e-10,0.25043452710235103
P007,S2_7,Sucralose,7,2,Fp1,delta,5.550394271214024e-10,0.20116694923463949
P007,S2_7,Sucralose,7,2,Fp1,theta,3.765880225216708e-10,0.13648951751389737
P007,S2_7,Sucralose,7,2,Fp1,alpha,1.486949187491965e-10,0.05389257358995826
P007,S2_7,Sucralose,7,2,Fp1,beta,8.155880814885725e-10,0.29559948026773636
P007,S2_7,Sucralose,7,2,Fp1,gamma,8.631880463339068e-10,0.3128514793937688
P007,S2_7,Sucralose,7,2,Fp2,delta,2.167064542719335e-09,0.6803725196607241
P007,S2_7,Sucralose,7,2,Fp2,theta,1.2643153042233628e-10,0.039694497889787725
P007,S2_7,Sucralose,7,2,Fp2,alpha,6.706003864096577e-11,0.021054198691030212
P007,S2_7,Sucralose,7,2,Fp2,beta,4.51494182558162e-10,0.1417513085299187
P007,S2_7,Sucralose,7,2,Fp2,gamma,3.730644480946666e-10,0.11712747522853978
P007,S2_7,Sucralose,7,2,F3,delta,1.8324088470637132e-10,0.08845206280767945
P007,S2_7,Sucralose,7,2,F3,theta,1.7682909608125837e-10,0.08535703338186738
P007,S2_7,Sucralose,7,2,F3,alpha,1.5305325663756734e-10,0.07388021669246653
P007,S2_7,Sucralose,7,2,F3,beta,9.884677791443526e-10,0.47714250138197284
P007,S2_7,Sucralose,7,2,F3,gamma,5.700495861464138e-10,0.2751681857360138
P007,S2_7,Sucralose,7,2,F4,delta,2.4254738731772377e-10,0.3377013336001028
P007,S2_7,Sucralose,7,2,F4,theta,1.0555041335969375e-10,0.14695897468859692
P007,S2_7,Sucralose,7,2,F4,alpha,3.585243625887666e-11,0.049917732247411424
P007,S2_7,Sucralose,7,2,F4,beta,1.9046028305476204e-10,0.26517989864468106
P007,S2_7,Sucralose,7,2,F4,gamma,1.4381994931749013e-10,0.20024206081920787
P007,S2_7,Sucralose,7,2,C3,delta,5.725388209826242e-10,0.10774327584540844
P007,S2_7,Sucralose,7,2,C3,theta,4.3469065344751005e-10,0.08180230451698453
P007,S2_7,Sucralose,7,2,C3,alpha,3.863494517015138e-10,0.07270521058459688
P007,S2_7,Sucralose,7,2,C3,beta,2.0788411468675987e-09,0.39120693115853966
P007,S2_7,Sucralose,7,2,C3,gamma,1.8414968883163792e-09,0.3465422778944703
P007,S2_7,Sucralose,7,2,C4,delta,1.4983207946831353e-10,0.26628687623689323
P007,S2_7,Sucralose,7,2,C4,theta,5.2268703272670504e-11,0.09289378996021998
P007,S2_7,Sucralose,7,2,C4,alpha,4.352198386372634e-11,0.07734881056065881
P007,S2_7,Sucralose,7,2,C4,beta,1.7960004651639308e-10,0.3191915611700836
P007,S2_7,Sucralose,7,2,C4,gamma,1.374488498076412e-10,0.24427896207214436
P007,S2_7,Sucralose,7,2,P3,delta,3.45079708602703e-10,0.08031841054220384
P007,S2_7,Sucralose,7,2,P3,theta,3.1288085806559116e-10,0.07282402465988497
P007,S2_7,Sucralose,7,2,P3,alpha,4.2623193359589924e-10,0.09920685156300335
P007,S2_7,Sucralose,7,2,P3,beta,1.879196009499397e-09,0.43738890701921007
P007,S2_7,Sucralose,7,2,P3,gamma,1.3330076249853481e-09,0.3102618062156978
P007,S2_7,Sucralose,7,2,P4,delta,4.3025971063947593e-10,0.2523077882598077
P007,S2_7,Sucralose,7,2,P4,theta,2.1701649016779733e-10,0.127260232125298
P007,S2_7,Sucralose,7,2,P4,alpha,9.812343125193982e-11,0.057540376901301184
P007,S2_7,Sucralose,7,2,P4,beta,5.7409486403554e-10,0.336653890230252
P007,S2_7,Sucralose,7,2,P4,gamma,3.8580248901625145e-10,0.22623771248334082
P007,S2_7,Sucralose,7,2,O1,delta,4.3983197380178176e-10,0.08005397023925943
P007,S2_7,Sucralose,7,2,O1,theta,3.476738419969323e-10,0.06328023667677853
P007,S2_7,Sucralose,7,2,O1,alpha,6.840204879291026e-10,0.12449880646557548
P007,S2_7,Sucralose,7,2,O1,beta,1.8902927641806618e-09,0.3440528422233434
P007,S2_7,Sucralose,7,2,O1,gamma,2.132374068137672e-09,0.38811414439504355
P007,S2_7,Sucralose,7,2,O2,delta,3.177884764912892e-10,0.23837726550798877
P007,S2_7,Sucralose,7,2,O2,theta,1.4479819859559932e-10,0.10861501025084459
P007,S2_7,Sucralose,7,2,O2,alpha,7.871519117043486e-11,0.05904528770935838
P007,S2_7,Sucralose,7,2,O2,beta,4.0653317445457925e-10,0.30494581658445086
P007,S2_7,Sucralose,7,2,O2,gamma,3.8529744494721755e-10,0.2890166199473571
P007,S2_7,Sucralose,7,2,F7,delta,6.588996567269453e-10,0.10792413133232703
P007,S2_7,Sucralose,7,2,F7,theta,5.22882817820745e-10,0.08564532296499462
P007,S2_7,Sucralose,7,2,F7,alpha,5.311007361722451e-10,0.08699137268651266
P007,S2_7,Sucralose,7,2,F7,beta,2.223133467767176e-09,0.3641370061360127
P007,S2_7,Sucralose,7,2,F7,gamma,2.16919490480577e-09,0.3553021668801529
P007,S2_7,Sucralose,7,2,F8,delta,1.4308995914563668e-10,0.20100644572728885
P007,S2_7,Sucralose,7,2,F8,theta,5.011373639417782e-11,0.07039756035191468
P007,S2_7,Sucralose,7,2,F8,alpha,6.949250960032693e-11,0.09762000382720189
P007,S2_7,Sucralose,7,2,F8,beta,2.536432179462761e-10,0.35630677391082144
P007,S2_7,Sucralose,7,2,F8,gamma,1.9552809254425448e-10,0.27466921618277274
P007,S2_7,Sucralose,7,2,T7,delta,3.570939718570609e-10,0.060165441229019664
P007,S2_7,Sucralose,7,2,T7,theta,5.607438181075509e-10,0.09447764983943917
P007,S2_7,Sucralose,7,2,T7,alpha,6.270579125500212e-10,0.1056506660936345
P007,S2_7,Sucralose,7,2,T7,beta,2.3509082986790037e-09,0.39609583534387915
P007,S2_7,Sucralose,7,2,T7,gamma,2.039396747983673e-09,0.34361040749402755
P007,S2_7,Sucralose,7,2,T8,delta,8.040047151018796e-10,0.5348698987231087
P007,S2_7,Sucralose,7,2,T8,theta,8.260596774610538e-11,0.05495421204922294
P007,S2_7,Sucralose,7,2,T8,alpha,8.360550757172505e-11,0.05561916308154514
P007,S2_7,Sucralose,7,2,T8,beta,3.048116245943339e-10,0.20277811773247953
P007,S2_7,Sucralose,7,2,T8,gamma,2.2815027936231702e-10,0.15177860841364385
P007,S2_7,Sucralose,7,2,P7,delta,4.319262550796613e-10,0.1009865051891619
P007,S2_7,Sucralose,7,2,P7,theta,4.4908377263994683e-10,0.1049980180707193
P007,S2_7,Sucralose,7,2,P7,alpha,5.05339731020157e-10,0.11815094074229106
P007,S2_7,Sucralose,7,2,P7,beta,1.6577462675064453e-09,0.3875893166415122
P007,S2_7,Sucralose,7,2,P7,gamma,1.2329730164996783e-09,0.2882752193563157
P007,S2_7,Sucralose,7,2,P8,delta,1.4414261560471333e-10,0.20951770591150332
P007,S2_7,Sucralose,7,2,P8,theta,5.938477076579314e-11,0.08631840684124953
P007,S2_7,Sucralose,7,2,P8,alpha,6.803544312401422e-11,0.09889254405586011
P007,S2_7,Sucralose,7,2,P8,beta,2.358658194030435e-10,0.34284146417727895
P007,S2_7,Sucralose,7,2,P8,gamma,1.8054478503072006e-10,0.26242987901410797
P007,S1_5,Sucrose,5,2,Fp1,delta,3.9294291786487227e-10,0.17158511518339473
P007,S1_5,Sucrose,5,2,Fp1,theta,1.54914124116029e-10,0.0676458503805491
P007,S1_5,Sucrose,5,2,Fp1,alpha,1.8963348366572217e-10,0.08280664101089821
P007,S1_5,Sucrose,5,2,Fp1,beta,7.659317162510643e-10,0.3344569294432442
P007,S1_5,Sucrose,5,2,Fp1,gamma,7.866535461150687e-10,0.34350546398191373
P007,S1_5,Sucrose,5,2,Fp2,delta,4.797260736617419e-10,0.44039527687163676
P007,S1_5,Sucrose,5,2,Fp2,theta,7.034431005041179e-11,0.06457706512495937
P007,S1_5,Sucrose,5,2,Fp2,alpha,4.6067852532251785e-11,0.04229093598345461
P007,S1_5,Sucrose,5,2,Fp2,beta,2.6206019719262757e-10,0.2405749435688571
P007,S1_5,Sucrose,5,2,Fp2,gamma,2.3110951071144401e-10,0.21216177845109235
P007,S1_5,Sucrose,5,2,F3,delta,1.0544522122473988e-10,0.05815582477909015
P007,S1_5,Sucrose,5,2,F3,theta,1.871656612624749e-10,0.10322680605737317
P007,S1_5,Sucrose,5,2,F3,alpha,1.4287387545018686e-10,0.07879871624036335
P007,S1_5,Sucrose,5,2,F3,beta,8.83229455784182e-10,0.4871243748527946
P007,S1_5,Sucrose,5,2,F3,gamma,4.944355717948722e-10,0.27269427807037894
P007,S1_5,Sucrose,5,2,F4,delta,2.0884449561337191e-10,0.30548037323854604
P007,S1_5,Sucrose,5,2,F4,theta,7.397271366801749e-11,0.10820113843272018
P007,S1_5,Sucrose,5,2,F4,alpha,4.737877152852907e-11,0.06930172982348003
P007,S1_5,Sucrose,5,2,F4,beta,1.8683340908476806e-10,0.2732843849823283
P007,S1_5,Sucrose,5,2,F4,gamma,1.6662990186049152e-10,0.24373237352292504
P007,S1_5,Sucrose,5,2,C3,delta,3.431800285456321e-10,0.0847932954386557
P007,S1_5,Sucrose,5,2,C3,theta,3.390619532897284e-10,0.08377579691669253
P007,S1_5,Sucrose,5,2,C3,alpha,4.766758436989585e-10,0.11777758692581324
P007,S1_5,Sucrose,5,2,C3,beta,1.4435566103605613e-09,0.3566755404254289
P007,S1_5,Sucrose,5,2,C3,gamma,1.4447798519622066e-09,0.35697778029340943
P007,S1_5,Sucrose,5,2,C4,delta,4.989188199969921e-11,0.10052407765140611
P007,S1_5,Sucrose,5,2,C4,theta,4.944565218263114e-11,0.09962499669908617
P007,S1_5,Sucrose,5,2,C4,alpha,6.192733171352815e-11,0.12477356340160946
P007,S1_5,Sucrose,5,2,C4,beta,1.8549128949865183e-10,0.37373496532630984
P007,S1_5,Sucrose,5,2,C4,gamma,1.4956157430118046e-10,0.3013423969215883
P007,S1_5,Sucrose,5,2,P3,delta,3.582124750382701e-10,0.07484069986856234
P007,S1_5,Sucrose,5,2,P3,theta,5.474039088988094e-10,0.11436813206574327
P007,S1_5,Sucrose,5,2,P3,alpha,4.237498229076839e-10,0.08853330223131464
P007,S1_5,Sucrose,5,2,P3,beta,1.7082543292743747e-09,0.3569025605340435
P007,S1_5,Sucrose,5,2,P3,gamma,1.7487119763690425e-09,0.36535530530033555
P007,S1_5,Sucrose,5,2,P4,delta,2.544851242716947e-10,0.12754257823427875
P007,S1_5,Sucrose,5,2,P4,theta,2.1236705881104098e-10,0.10643389192318115
P007,S1_5,Sucrose,5,2,P4,alpha,1.3797680524173418e-10,0.06915106542051452
P007,S1_5,Sucrose,5,2,P4,beta,7.583420755893274e-10,0.3800650579518176
P007,S1_5,Sucrose,5,2,P4,gamma,6.32124372283513e-10,0.31680740647020855
P007,S1_5,Sucrose,5,2,O1,delta,3.0022400858673804e-10,0.06110923619612219
P007,S1_5,Sucrose,5,2,O1,theta,4.342072831391163e-10,0.08838092445814097
P007,S1_5,Sucrose,5,2,O1,alpha,6.062953736212862e-10,0.12340867529431812
P007,S1_5,Sucrose,5,2,O1,beta,1.815650581633521e-09,0.369567446537554
P007,S1_5,Sucrose,5,2,O1,gamma,1.7565299872581648e-09,0.35753371751386404
P007,S1_5,Sucrose,5,2,O2,delta,7.08133760522668e-11,0.0991928741464539
P007,S1_5,Sucrose,5,2,O2,theta,4.5667799797166227e-11,0.06396983974443281
P007,S1_5,Sucrose,5,2,O2,alpha,6.541915332994437e-11,0.09163683762563699
P007,S1_5,Sucrose,5,2,O2,beta,2.601482908235063e-10,0.36440653037110937
P007,S1_5,Sucrose,5,2,O2,gamma,2.7184717807343716e-10,0.38079391811236646
P007,S1_5,Sucrose,5,2,F7,delta,1.946463522383456e-10,0.038868176233666236
P007,S1_5,Sucrose,5,2,F7,theta,3.74703309963346e-10,0.07482305278014999
P007,S1_5,Sucrose,5,2,F7,alpha,4.887532776445841e-10,0.097597249122911
P007,S1_5,Sucrose,5,2,F7,beta,1.831452272720696e-09,0.3657156113179551
P007,S1_5,Sucrose,5,2,F7,gamma,2.1183039436789497e-09,0.42299591054531765
P007,S1_5,Sucrose,5,2,F8,delta,4.6560045948939536e-11,0.06758670909768319
