subj_remove,n_subjects,n_samples,majority,iso_contam,sampling,model,K,accuracy,balanced_acc,f1_macro,recall_vua_phai,recall_others,oracle_acc,oracle_bacc,oracle_thr
2,26,112,0.7679,0.05,none,LogReg_C01,9,0.5268,0.5174,0.4818,0.5,0.5349,0.7589,0.5564,0.84
2,26,112,0.7679,0.05,none,LogReg_C01,10,0.5179,0.4714,0.4551,0.3846,0.5581,0.7589,0.5318,0.84
2,26,112,0.7679,0.05,none,LogReg_C01,11,0.4911,0.4405,0.4287,0.3462,0.5349,0.7589,0.5376,0.87
2,26,112,0.7679,0.05,none,LogReg_C01,12,0.5089,0.4521,0.4412,0.3462,0.5581,0.7589,0.5318,0.79
2,26,112,0.7679,0.05,none,LogReg_C01,13,0.5357,0.483,0.4678,0.3846,0.5814,0.7589,0.5568,0.87
2,26,112,0.7679,0.05,none,LogReg_C01,14,0.5893,0.5313,0.5143,0.4231,0.6395,0.7589,0.5546,0.87
2,26,112,0.7679,0.05,none,LogReg_C01,15,0.5714,0.5197,0.5013,0.4231,0.6163,0.7589,0.5411,0.88
2,26,112,0.7679,0.05,none,LogReg_C01,16,0.5982,0.5505,0.5288,0.4615,0.6395,0.7589,0.5684,0.88
2,26,112,0.7679,0.05,none,LogReg_C01,17,0.5893,0.5447,0.5221,0.4615,0.6279,0.7589,0.5832,0.88
2,26,112,0.7679,0.05,none,LogReg_C01,18,0.625,0.568,0.5489,0.4615,0.6744,0.75,0.5832,0.84
2,26,112,0.7679,0.05,none,LogReg_C01,19,0.6161,0.5487,0.534,0.4231,0.6744,0.7589,0.5818,0.84
2,26,112,0.7679,0.05,none,LogReg_C01,20,0.6071,0.5429,0.5274,0.4231,0.6628,0.7589,0.5877,0.85
2,26,112,0.7679,0.05,none,LogReg_C01,21,0.6161,0.5487,0.534,0.4231,0.6744,0.7589,0.5604,0.85
2,26,112,0.7679,0.05,none,LogReg_C01,22,0.625,0.5546,0.5406,0.4231,0.686,0.7589,0.5662,0.86
2,26,112,0.7679,0.05,none,LogReg_C01,23,0.625,0.5546,0.5406,0.4231,0.686,0.7589,0.5684,0.86
2,26,112,0.7679,0.05,none,LogReg_C01,24,0.625,0.5411,0.5317,0.3846,0.6977,0.7589,0.5698,0.87
2,26,112,0.7679,0.05,none,LogReg_C01,25,0.6339,0.547,0.5382,0.3846,0.7093,0.7589,0.6006,0.85
2,26,112,0.7679,0.05,none,LogReg_C01,26,0.6518,0.5586,0.5513,0.3846,0.7326,0.7679,0.5841,0.87
2,26,112,0.7679,0.05,none,LogReg_C01,27,0.6607,0.5778,0.5675,0.4231,0.7326,0.7589,0.593,0.83
2,26,112,0.7679,0.05,none,LogReg_C01,28,0.6607,0.5778,0.5675,0.4231,0.7326,0.7589,0.5948,0.85
2,26,112,0.7679,0.05,none,LogReg_C01,29,0.6429,0.5662,0.554,0.4231,0.7093,0.7679,0.593,0.9
2,26,112,0.7679,0.05,none,LogReg_C01,30,0.6339,0.547,0.5382,0.3846,0.7093,0.7679,0.6042,0.89
2,26,112,0.7679,0.05,smote,XGB_gpu,1,0.5893,0.6118,0.5528,0.6538,0.5698,0.6696,0.6319,0.89
2,26,112,0.7679,0.05,smote,XGB_gpu,2,0.6964,0.7218,0.6569,0.7692,0.6744,0.7411,0.7276,0.82
2,26,112,0.7679,0.05,smote,XGB_gpu,3,0.6964,0.695,0.6468,0.6923,0.6977,0.75,0.7066,0.87
2,26,112,0.7679,0.05,smote,XGB_gpu,4,0.7232,0.6856,0.6577,0.6154,0.7558,0.7411,0.6914,0.85
2,26,112,0.7679,0.05,smote,XGB_gpu,5,0.6429,0.5662,0.554,0.4231,0.7093,0.7679,0.6427,0.88
2,26,112,0.7679,0.05,smote,XGB_gpu,6,0.6696,0.5836,0.5743,0.4231,0.7442,0.7589,0.6199,0.9
2,26,112,0.7679,0.05,smote,XGB_gpu,7,0.6518,0.5586,0.5513,0.3846,0.7326,0.7679,0.6351,0.75
2,26,112,0.7679,0.05,smote,XGB_gpu,8,0.6875,0.5953,0.5882,0.4231,0.7674,0.7857,0.6641,0.74
2,26,112,0.7679,0.05,smote,XGB_gpu,9,0.6607,0.5644,0.558,0.3846,0.7442,0.75,0.6208,0.9
2,26,112,0.7679,0.05,smote,XGB_gpu,10,0.7143,0.6261,0.619,0.4615,0.7907,0.7589,0.653,0.83
2,26,112,0.7679,0.05,smote,XGB_gpu,11,0.6875,0.5684,0.5675,0.3462,0.7907,0.7411,0.6033,0.71
2,26,112,0.7679,0.05,smote,XGB_gpu,12,0.7143,0.5993,0.5993,0.3846,0.814,0.7589,0.6127,0.86
2,26,112,0.7679,0.05,smote,XGB_gpu,13,0.7143,0.5993,0.5993,0.3846,0.814,0.7589,0.6167,0.88
2,26,112,0.7679,0.05,smote,XGB_gpu,14,0.6875,0.5818,0.5783,0.3846,0.7791,0.7411,0.6583,0.68
2,26,112,0.7679,0.05,smote,XGB_gpu,15,0.7143,0.6127,0.6096,0.4231,0.8023,0.7679,0.6623,0.89
2,26,112,0.7679,0.05,smote,XGB_gpu,16,0.6964,0.6145,0.6045,0.4615,0.7674,0.7679,0.6623,0.66
2,26,112,0.7679,0.05,smote,XGB_gpu,17,0.7232,0.6319,0.6265,0.4615,0.8023,0.7679,0.6682,0.73
2,26,112,0.7679,0.05,smote,XGB_gpu,18,0.6607,0.5778,0.5675,0.4231,0.7326,0.7679,0.6449,0.81
2,26,112,0.7679,0.05,smote,XGB_gpu,19,0.6964,0.5877,0.5852,0.3846,0.7907,0.7679,0.6731,0.71
2,26,112,0.7679,0.05,smote,XGB_gpu,20,0.6607,0.5778,0.5675,0.4231,0.7326,0.7589,0.6619,0.76
2,26,112,0.7679,0.05,smote,XGB_gpu,21,0.6518,0.572,0.5607,0.4231,0.7209,0.7589,0.6284,0.7
2,26,112,0.7679,0.05,smote,XGB_gpu,22,0.6875,0.5818,0.5783,0.3846,0.7791,0.75,0.6467,0.78
2,26,112,0.7679,0.05,smote,XGB_gpu,23,0.6696,0.5568,0.5542,0.3462,0.7674,0.75,0.6391,0.74
2,26,112,0.7679,0.05,smote,XGB_gpu,24,0.6875,0.6087,0.5973,0.4615,0.7558,0.7411,0.6413,0.72
2,26,112,0.7679,0.05,smote,XGB_gpu,25,0.7232,0.6185,0.6169,0.4231,0.814,0.7589,0.6601,0.82
2,26,112,0.7679,0.05,smote,XGB_gpu,26,0.7054,0.6203,0.6117,0.4615,0.7791,0.7679,0.6494,0.7
2,26,112,0.7679,0.05,smote,XGB_gpu,27,0.7411,0.6436,0.6416,0.4615,0.8256,0.7946,0.6628,0.67
2,26,112,0.7679,0.05,smote,XGB_gpu,28,0.7589,0.6686,0.6663,0.5,0.8372,0.7946,0.6802,0.65
2,26,112,0.7679,0.05,smote,XGB_gpu,29,0.7232,0.6319,0.6265,0.4615,0.8023,0.7768,0.6664,0.69
2,26,112,0.7679,0.05,smote,XGB_gpu,30,0.7411,0.657,0.6506,0.5,0.814,0.7768,0.6762,0.71
2,26,112,0.7679,0.05,smote,LGBM_gpu,1,0.5982,0.564,0.536,0.5,0.6279,0.7768,0.6382,0.85
2,26,112,0.7679,0.05,smote,LGBM_gpu,2,0.6696,0.5702,0.5647,0.3846,0.7558,0.7589,0.6771,0.62
2,26,112,0.7679,0.05,smote,LGBM_gpu,3,0.6964,0.6011,0.5952,0.4231,0.7791,0.7589,0.6373,0.61
2,26,112,0.7679,0.05,smote,LGBM_gpu,4,0.6786,0.5492,0.5492,0.3077,0.7907,0.7589,0.6279,0.68
2,26,112,0.7679,0.05,smote,LGBM_gpu,5,0.6786,0.576,0.5714,0.3846,0.7674,0.7768,0.6194,0.9
2,26,112,0.7679,0.05,smote,LGBM_gpu,6,0.6964,0.5608,0.5623,0.3077,0.814,0.7946,0.6257,0.85
2,26,112,0.7679,0.05,smote,LGBM_gpu,7,0.6875,0.5416,0.5429,0.2692,0.814,0.7679,0.631,0.7
2,26,112,0.7679,0.05,smote,LGBM_gpu,8,0.6875,0.5282,0.5288,0.2308,0.8256,0.7589,0.6431,0.87
2,26,112,0.7679,0.05,smote,LGBM_gpu,9,0.6964,0.5608,0.5623,0.3077,0.814,0.7589,0.5988,0.86
2,26,112,0.7679,0.05,smote,LGBM_gpu,10,0.7054,0.5398,0.5412,0.2308,0.8488,0.75,0.5801,0.74
2,26,112,0.7679,0.05,smote,LGBM_gpu,11,0.6696,0.53,0.5303,0.2692,0.7907,0.75,0.5698,0.89
2,26,112,0.7679,0.05,smote,LGBM_gpu,12,0.6518,0.5049,0.5049,0.2308,0.7791,0.7589,0.542,0.79
2,26,112,0.7679,0.05,smote,LGBM_gpu,13,0.6696,0.53,0.5303,0.2692,0.7907,0.7589,0.5881,0.62
2,26,112,0.7679,0.05,smote,LGBM_gpu,14,0.6786,0.5224,0.5227,0.2308,0.814,0.7589,0.6176,0.88
2,26,112,0.7679,0.05,smote,LGBM_gpu,15,0.6786,0.5224,0.5227,0.2308,0.814,0.7589,0.585,0.9
2,26,112,0.7679,0.05,smote,LGBM_gpu,16,0.7589,0.6552,0.6573,0.4615,0.8488,0.7679,0.661,0.51
2,26,112,0.7679,0.05,smote,LGBM_gpu,17,0.7143,0.5859,0.588,0.3462,0.8256,0.7589,0.6118,0.9
2,26,112,0.7679,0.05,smote,LGBM_gpu,18,0.7143,0.6127,0.6096,0.4231,0.8023,0.7589,0.6127,0.81
2,26,112,0.7679,0.05,smote,LGBM_gpu,19,0.7143,0.5725,0.5758,0.3077,0.8372,0.7679,0.6391,0.88
2,26,112,0.7679,0.05,smote,LGBM_gpu,20,0.6875,0.555,0.5557,0.3077,0.8023,0.75,0.6498,0.87
2,26,112,0.7679,0.05,smote,LGBM_gpu,21,0.7143,0.5725,0.5758,0.3077,0.8372,0.7589,0.6771,0.81
2,26,112,0.7679,0.05,smote,LGBM_gpu,22,0.6964,0.5474,0.5492,0.2692,0.8256,0.7589,0.6986,0.84
2,26,112,0.7679,0.05,smote,LGBM_gpu,23,0.6875,0.5416,0.5429,0.2692,0.814,0.75,0.6199,0.81
2,26,112,0.7679,0.05,smote,LGBM_gpu,24,0.6875,0.5282,0.5288,0.2308,0.8256,0.7679,0.6731,0.9
2,26,112,0.7679,0.05,smote,LGBM_gpu,25,0.7143,0.5725,0.5758,0.3077,0.8372,0.7679,0.6561,0.75
2,26,112,0.7679,0.05,smote,LGBM_gpu,26,0.7143,0.5725,0.5758,0.3077,0.8372,0.7679,0.6713,0.79
2,26,112,0.7679,0.05,smote,LGBM_gpu,27,0.7857,0.6324,0.6484,0.3462,0.9186,0.7857,0.6829,0.5
2,26,112,0.7679,0.05,smote,LGBM_gpu,28,0.7679,0.6342,0.6444,0.3846,0.8837,0.7768,0.7165,0.73
2,26,112,0.7679,0.05,smote,LGBM_gpu,29,0.7589,0.6284,0.6365,0.3846,0.8721,0.7946,0.699,0.74
2,26,112,0.7679,0.05,smote,LGBM_gpu,30,0.75,0.6494,0.6494,0.4615,0.8372,0.7857,0.6628,0.66
2,26,112,0.7679,0.05,smote,SVM_RBF,1,0.5893,0.5984,0.5476,0.6154,0.5814,0.7768,0.6686,0.78
2,26,112,0.7679,0.05,smote,SVM_RBF,2,0.6607,0.6315,0.5988,0.5769,0.686,0.7857,0.6699,0.73
2,26,112,0.7679,0.05,smote,SVM_RBF,3,0.6696,0.6105,0.5914,0.5,0.7209,0.7857,0.6436,0.76
2,26,112,0.7679,0.05,smote,SVM_RBF,4,0.6161,0.5622,0.5422,0.4615,0.6628,0.7768,0.6015,0.8
2,26,112,0.7679,0.05,smote,SVM_RBF,5,0.6518,0.572,0.5607,0.4231,0.7209,0.7679,0.5742,0.71
2,26,112,0.7679,0.05,smote,SVM_RBF,6,0.6518,0.5318,0.5301,0.3077,0.7558,0.7411,0.551,0.71
2,26,112,0.7679,0.05,smote,SVM_RBF,7,0.7054,0.6069,0.6024,0.4231,0.7907,0.7679,0.6185,0.85
2,26,112,0.7679,0.05,smote,SVM_RBF,8,0.6518,0.5452,0.5411,0.3462,0.7442,0.7768,0.5859,0.85
2,26,112,0.7679,0.05,smote,SVM_RBF,9,0.625,0.5009,0.5,0.2692,0.7326,0.7679,0.5823,0.78
2,26,112,0.7679,0.05,smote,SVM_RBF,10,0.6518,0.5049,0.5049,0.2308,0.7791,0.7679,0.5671,0.78
2,26,112,0.7679,0.05,smote,SVM_RBF,11,0.6339,0.4933,0.4933,0.2308,0.7558,0.75,0.5496,0.76
2,26,112,0.7679,0.05,smote,SVM_RBF,12,0.625,0.4741,0.4741,0.1923,0.7558,0.7679,0.5555,0.87
2,26,112,0.7679,0.05,smote,SVM_RBF,13,0.6518,0.5049,0.5049,0.2308,0.7791,0.75,0.5398,0.83
2,26,112,0.7679,0.05,smote,SVM_RBF,14,0.6339,0.4799,0.4795,0.1923,0.7674,0.7589,0.538,0.85
2,26,112,0.7679,0.05,smote,SVM_RBF,15,0.6429,0.4857,0.4851,0.1923,0.7791,0.7679,0.5555,0.82
2,26,112,0.7679,0.05,smote,SVM_RBF,16,0.6875,0.5282,0.5288,0.2308,0.8256,0.7768,0.5326,0.79
2,26,112,0.7679,0.05,smote,SVM_RBF,17,0.6786,0.5358,0.5366,0.2692,0.8023,0.7679,0.5425,0.79
2,26,112,0.7679,0.05,smote,SVM_RBF,18,0.6875,0.5013,0.4963,0.1538,0.8488,0.7679,0.5523,0.85
2,26,112,0.7679,0.05,smote,SVM_RBF,19,0.6964,0.5206,0.5192,0.1923,0.8488,0.7679,0.534,0.82
2,26,112,0.7679,0.05,smote,SVM_RBF,20,0.7321,0.5438,0.5435,0.1923,0.8953,0.7768,0.5456,0.9
2,26,112,0.7679,0.05,smote,SVM_RBF,21,0.6964,0.5072,0.5018,0.1538,0.8605,0.7679,0.5246,0.87
2,26,112,0.7679,0.05,smote,SVM_RBF,22,0.6786,0.4821,0.4725,0.1154,0.8488,0.7768,0.5326,0.83
2,26,112,0.7679,0.05,smote,SVM_RBF,23,0.6786,0.4821,0.4725,0.1154,0.8488,0.7589,0.5237,0.85
2,26,112,0.7679,0.05,smote,SVM_RBF,24,0.6786,0.4821,0.4725,0.1154,0.8488,0.7679,0.5662,0.89
2,26,112,0.7679,0.05,smote,SVM_RBF,25,0.6964,0.5072,0.5018,0.1538,0.8605,0.7768,0.5818,0.84
2,26,112,0.7679,0.05,smote,SVM_RBF,26,0.7143,0.5322,0.5311,0.1923,0.8721,0.7768,0.5474,0.88
2,26,112,0.7679,0.05,smote,SVM_RBF,27,0.7232,0.5112,0.4982,0.1154,0.907,0.7768,0.5465,0.81
2,26,112,0.7679,0.05,smote,SVM_RBF,28,0.7232,0.5246,0.5188,0.1538,0.8953,0.7768,0.5447,0.75
2,26,112,0.7679,0.05,smote,SVM_RBF,29,0.6964,0.4937,0.4826,0.1154,0.8721,0.7768,0.5814,0.9
2,26,112,0.7679,0.05,smote,SVM_RBF,30,0.6964,0.5072,0.5018,0.1538,0.8605,0.7768,0.5604,0.88
2,26,112,0.7679,0.05,smote,LogReg_C1,1,0.4911,0.5076,0.4597,0.5385,0.4767,0.7679,0.538,0.77
2,26,112,0.7679,0.05,smote,LogReg_C1,2,0.5089,0.5192,0.4736,0.5385,0.5,0.7679,0.5376,0.77
2,26,112,0.7679,0.05,smote,LogReg_C1,3,0.4643,0.4499,0.4229,0.4231,0.4767,0.7679,0.5103,0.8
2,26,112,0.7679,0.05,smote,LogReg_C1,4,0.4464,0.4383,0.4095,0.4231,0.4535,0.7679,0.5,0.84
2,26,112,0.7679,0.05,smote,LogReg_C1,5,0.4464,0.4114,0.3972,0.3462,0.4767,0.7589,0.5098,0.84
2,26,112,0.7679,0.05,smote,LogReg_C1,6,0.5,0.4463,0.435,0.3462,0.5465,0.7589,0.4982,0.86
2,26,112,0.7679,0.05,smote,LogReg_C1,7,0.5625,0.5407,0.5089,0.5,0.5814,0.75,0.5729,0.88
2,26,112,0.7679,0.05,smote,LogReg_C1,8,0.5357,0.5367,0.4944,0.5385,0.5349,0.75,0.5657,0.86
2,26,112,0.7679,0.05,smote,LogReg_C1,9,0.5804,0.5523,0.5225,0.5,0.6047,0.75,0.5523,0.88
2,26,112,0.7679,0.05,smote,LogReg_C1,10,0.5625,0.5004,0.4869,0.3846,0.6163,0.7321,0.5528,0.89
2,26,112,0.7679,0.05,smote,LogReg_C1,11,0.5982,0.5237,0.5123,0.3846,0.6628,0.7411,0.5277,0.87
2,26,112,0.7679,0.05,smote,LogReg_C1,12,0.5714,0.5063,0.4932,0.3846,0.6279,0.75,0.5353,0.87
2,26,112,0.7679,0.05,smote,LogReg_C1,13,0.5893,0.5179,0.5059,0.3846,0.6512,0.7321,0.5528,0.87
2,26,112,0.7679,0.05,smote,LogReg_C1,14,0.625,0.5546,0.5406,0.4231,0.686,0.7321,0.5622,0.87
2,26,112,0.7679,0.05,smote,LogReg_C1,15,0.625,0.5546,0.5406,0.4231,0.686,0.7321,0.5604,0.9
2,26,112,0.7679,0.05,smote,LogReg_C1,16,0.625,0.5546,0.5406,0.4231,0.686,0.7232,0.5684,0.75
2,26,112,0.7679,0.05,smote,LogReg_C1,17,0.6161,0.5487,0.534,0.4231,0.6744,0.7411,0.5935,0.73
2,26,112,0.7679,0.05,smote,LogReg_C1,18,0.6071,0.5161,0.5094,0.3462,0.686,0.7232,0.5626,0.9
2,26,112,0.7679,0.05,smote,LogReg_C1,19,0.6339,0.5201,0.5176,0.3077,0.7326,0.7321,0.5648,0.9
2,26,112,0.7679,0.05,smote,LogReg_C1,20,0.6429,0.5394,0.5347,0.3462,0.7326,0.7321,0.5707,0.76
2,26,112,0.7679,0.05,smote,LogReg_C1,21,0.6429,0.5259,0.5238,0.3077,0.7442,0.7321,0.5528,0.9
2,26,112,0.7679,0.05,smote,LogReg_C1,22,0.6161,0.4951,0.4941,0.2692,0.7209,0.7411,0.5604,0.86
2,26,112,0.7679,0.05,smote,LogReg_C1,23,0.6518,0.5452,0.5411,0.3462,0.7442,0.7411,0.5742,0.85
2,26,112,0.7679,0.05,smote,LogReg_C1,24,0.6429,0.5259,0.5238,0.3077,0.7442,0.7321,0.5756,0.8
2,26,112,0.7679,0.05,smote,LogReg_C1,25,0.6786,0.576,0.5714,0.3846,0.7674,0.7411,0.6221,0.8
2,26,112,0.7679,0.05,smote,LogReg_C1,26,0.6696,0.5434,0.5428,0.3077,0.7791,0.7411,0.576,0.78
2,26,112,0.7679,0.05,smote,LogReg_C1,27,0.6786,0.5492,0.5492,0.3077,0.7907,0.7411,0.5988,0.76
2,26,112,0.7679,0.05,smote,LogReg_C1,28,0.7054,0.5801,0.5811,0.3462,0.814,0.7321,0.6181,0.9
2,26,112,0.7679,0.05,smote,LogReg_C1,29,0.6875,0.5818,0.5783,0.3846,0.7791,0.7321,0.5872,0.9
2,26,112,0.7679,0.05,smote,LogReg_C1,30,0.6696,0.5568,0.5542,0.3462,0.7674,0.7232,0.5626,0.89
2,26,112,0.7679,0.05,smote,LogReg_C01,1,0.4911,0.5076,0.4597,0.5385,0.4767,0.7679,0.5322,0.72
2,26,112,0.7679,0.05,smote,LogReg_C01,2,0.5179,0.525,0.4806,0.5385,0.5116,0.7679,0.53,0.73
2,26,112,0.7679,0.05,smote,LogReg_C01,3,0.4821,0.475,0.4421,0.4615,0.4884,0.7679,0.5,0.75
2,26,112,0.7679,0.05,smote,LogReg_C01,4,0.4554,0.4441,0.4162,0.4231,0.4651,0.7679,0.5,0.77
2,26,112,0.7679,0.05,smote,LogReg_C01,5,0.4286,0.3998,0.3844,0.3462,0.4535,0.7589,0.5098,0.77
2,26,112,0.7679,0.05,smote,LogReg_C01,6,0.4821,0.4347,0.4225,0.3462,0.5233,0.7589,0.4982,0.77
2,26,112,0.7679,0.05,smote,LogReg_C01,7,0.5714,0.5465,0.5157,0.5,0.593,0.7589,0.5479,0.89
2,26,112,0.7679,0.05,smote,LogReg_C01,8,0.5357,0.5233,0.4886,0.5,0.5465,0.7589,0.5581,0.86
2,26,112,0.7679,0.05,smote,LogReg_C01,9,0.5625,0.5273,0.5021,0.4615,0.593,0.7589,0.5514,0.86
2,26,112,0.7679,0.05,smote,LogReg_C01,10,0.5714,0.5063,0.4932,0.3846,0.6279,0.7589,0.5394,0.88
2,26,112,0.7679,0.05,smote,LogReg_C01,11,0.5893,0.5179,0.5059,0.3846,0.6512,0.75,0.5322,0.84
2,26,112,0.7679,0.05,smote,LogReg_C01,12,0.5625,0.5004,0.4869,0.3846,0.6163,0.7589,0.521,0.82
2,26,112,0.7679,0.05,smote,LogReg_C01,13,0.5982,0.5237,0.5123,0.3846,0.6628,0.75,0.551,0.84
2,26,112,0.7679,0.05,smote,LogReg_C01,14,0.6071,0.5429,0.5274,0.4231,0.6628,0.75,0.5778,0.9
2,26,112,0.7679,0.05,smote,LogReg_C01,15,0.6071,0.5429,0.5274,0.4231,0.6628,0.7589,0.5604,0.9
2,26,112,0.7679,0.05,smote,LogReg_C01,16,0.6339,0.5604,0.5473,0.4231,0.6977,0.7589,0.5836,0.9
2,26,112,0.7679,0.05,smote,LogReg_C01,17,0.6339,0.5604,0.5473,0.4231,0.6977,0.7589,0.6011,0.9
2,26,112,0.7679,0.05,smote,LogReg_C01,18,0.625,0.5411,0.5317,0.3846,0.6977,0.75,0.5626,0.87
2,26,112,0.7679,0.05,smote,LogReg_C01,19,0.6429,0.5528,0.5447,0.3846,0.7209,0.7589,0.5742,0.86
2,26,112,0.7679,0.05,smote,LogReg_C01,20,0.6786,0.5894,0.5812,0.4231,0.7558,0.75,0.5894,0.88
2,26,112,0.7679,0.05,smote,LogReg_C01,21,0.6429,0.5528,0.5447,0.3846,0.7209,0.75,0.5845,0.87
2,26,112,0.7679,0.05,smote,LogReg_C01,22,0.6161,0.5219,0.5156,0.3462,0.6977,0.7589,0.5693,0.89
2,26,112,0.7679,0.05,smote,LogReg_C01,23,0.6339,0.5335,0.5283,0.3462,0.7209,0.7589,0.5604,0.89
2,26,112,0.7679,0.05,smote,LogReg_C01,24,0.6607,0.5644,0.558,0.3846,0.7442,0.7589,0.5769,0.9
2,26,112,0.7679,0.05,smote,LogReg_C01,25,0.6696,0.5702,0.5647,0.3846,0.7558,0.75,0.5877,0.84
2,26,112,0.7679,0.05,smote,LogReg_C01,26,0.6786,0.5894,0.5812,0.4231,0.7558,0.7679,0.5894,0.9
2,26,112,0.7679,0.05,smote,LogReg_C01,27,0.6964,0.6011,0.5952,0.4231,0.7791,0.7589,0.6163,0.83
2,26,112,0.7679,0.05,smote,LogReg_C01,28,0.6786,0.5894,0.5812,0.4231,0.7558,0.7589,0.6069,0.88
2,26,112,0.7679,0.05,smote,LogReg_C01,29,0.6607,0.5778,0.5675,0.4231,0.7326,0.7589,0.6507,0.89
2,26,112,0.7679,0.05,smote,LogReg_C01,30,0.6518,0.572,0.5607,0.4231,0.7209,0.7589,0.6176,0.9
2,26,112,0.7679,0.1,none,XGB_gpu,1,0.5446,0.4754,0.4659,0.3462,0.6047,0.7679,0.551,0.89
2,26,112,0.7679,0.1,none,XGB_gpu,2,0.6518,0.5318,0.5301,0.3077,0.7558,0.7411,0.6047,0.9
2,26,112,0.7679,0.1,none,XGB_gpu,3,0.6964,0.5742,0.5742,0.3462,0.8023,0.7946,0.6105,0.88
2,26,112,0.7679,0.1,none,XGB_gpu,4,0.6875,0.5416,0.5429,0.2692,0.814,0.7768,0.6047,0.88
2,26,112,0.7679,0.1,none,XGB_gpu,5,0.7054,0.5398,0.5412,0.2308,0.8488,0.7857,0.5939,0.86
2,26,112,0.7679,0.1,none,XGB_gpu,6,0.7143,0.559,0.5623,0.2692,0.8488,0.7946,0.5975,0.85
2,26,112,0.7679,0.1,none,XGB_gpu,7,0.7232,0.5514,0.5539,0.2308,0.8721,0.7946,0.6257,0.87
2,26,112,0.7679,0.1,none,XGB_gpu,8,0.7232,0.5514,0.5539,0.2308,0.8721,0.7857,0.6194,0.87
2,26,112,0.7679,0.1,none,XGB_gpu,9,0.7321,0.5572,0.5604,0.2308,0.8837,0.7946,0.6583,0.67
2,26,112,0.7679,0.1,none,XGB_gpu,10,0.75,0.5823,0.5897,0.2692,0.8953,0.7857,0.6601,0.53
2,26,112,0.7679,0.1,none,XGB_gpu,11,0.75,0.5689,0.5739,0.2308,0.907,0.7679,0.6445,0.47
2,26,112,0.7679,0.1,none,XGB_gpu,12,0.75,0.5957,0.604,0.3077,0.8837,0.7857,0.614,0.79
2,26,112,0.7679,0.1,none,XGB_gpu,13,0.7589,0.5881,0.597,0.2692,0.907,0.7768,0.623,0.75
2,26,112,0.7679,0.1,none,XGB_gpu,14,0.7589,0.6015,0.6115,0.3077,0.8953,0.7768,0.6015,0.77
2,26,112,0.7679,0.1,none,XGB_gpu,15,0.7232,0.5648,0.569,0.2692,0.8605,0.7768,0.5881,0.9
2,26,112,0.7679,0.1,none,XGB_gpu,16,0.6875,0.5416,0.5429,0.2692,0.814,0.7768,0.6064,0.79
2,26,112,0.7679,0.1,none,XGB_gpu,17,0.7143,0.559,0.5623,0.2692,0.8488,0.7768,0.6203,0.89
2,26,112,0.7679,0.1,none,XGB_gpu,18,0.6964,0.5608,0.5623,0.3077,0.814,0.7679,0.6114,0.83
2,26,112,0.7679,0.1,none,XGB_gpu,19,0.7143,0.5725,0.5758,0.3077,0.8372,0.7589,0.6176,0.76
2,26,112,0.7679,0.1,none,XGB_gpu,20,0.6964,0.5474,0.5492,0.2692,0.8256,0.7679,0.6172,0.8
2,26,112,0.7679,0.1,none,XGB_gpu,21,0.7054,0.5532,0.5557,0.2692,0.8372,0.7679,0.5872,0.77
2,26,112,0.7679,0.1,none,XGB_gpu,22,0.7054,0.5532,0.5557,0.2692,0.8372,0.7768,0.6011,0.82
2,26,112,0.7679,0.1,none,XGB_gpu,23,0.7054,0.5398,0.5412,0.2308,0.8488,0.7768,0.6391,0.84
2,26,112,0.7679,0.1,none,XGB_gpu,24,0.6964,0.5474,0.5492,0.2692,0.8256,0.7679,0.6695,0.8
2,26,112,0.7679,0.1,none,XGB_gpu,25,0.7232,0.5783,0.5826,0.3077,0.8488,0.7768,0.6503,0.79
2,26,112,0.7679,0.1,none,XGB_gpu,26,0.7143,0.5725,0.5758,0.3077,0.8372,0.7857,0.6489,0.84
2,26,112,0.7679,0.1,none,XGB_gpu,27,0.7232,0.5648,0.569,0.2692,0.8605,0.7857,0.6691,0.8
2,26,112,0.7679,0.1,none,XGB_gpu,28,0.7232,0.5514,0.5539,0.2308,0.8721,0.7857,0.6462,0.78
2,26,112,0.7679,0.1,none,XGB_gpu,29,0.7321,0.5572,0.5604,0.2308,0.8837,0.7857,0.6619,0.78
2,26,112,0.7679,0.1,none,XGB_gpu,30,0.7232,0.538,0.5373,0.1923,0.8837,0.7768,0.6503,0.78
2,26,112,0.7679,0.1,none,LGBM_gpu,1,0.5,0.4732,0.4492,0.4231,0.5233,0.7679,0.5783,0.84
2,26,112,0.7679,0.1,none,LGBM_gpu,2,0.5893,0.5313,0.5143,0.4231,0.6395,0.7679,0.6476,0.83
2,26,112,0.7679,0.1,none,LGBM_gpu,3,0.6696,0.6105,0.5914,0.5,0.7209,0.7768,0.6395,0.81
2,26,112,0.7679,0.1,none,LGBM_gpu,4,0.6161,0.5487,0.534,0.4231,0.6744,0.7857,0.6172,0.88
2,26,112,0.7679,0.1,none,LGBM_gpu,5,0.6071,0.5429,0.5274,0.4231,0.6628,0.7857,0.6324,0.67
2,26,112,0.7679,0.1,none,LGBM_gpu,6,0.6339,0.5738,0.5557,0.4615,0.686,0.7946,0.6552,0.83
2,26,112,0.7679,0.1,none,LGBM_gpu,7,0.6607,0.5778,0.5675,0.4231,0.7326,0.7679,0.6225,0.81
2,26,112,0.7679,0.1,none,LGBM_gpu,8,0.6339,0.5604,0.5473,0.4231,0.6977,0.7768,0.606,0.86
